iteration,ticks
417,348
418,354
419,333
420,342
421,345
422,261
423,339
424,345
425,345
426,399
427,294
428,336
429,387
430,330
431,777
432,336
433,324
434,339
435,261
436,336
437,336
438,330
439,828
440,342
441,339
442,339
443,333
444,1314
445,327
446,333
447,345
448,390
449,348
450,318
451,345
452,345
453,900
454,393
455,663
456,345
457,336
458,255
459,333
460,351
461,327
462,351
463,306
464,333
465,357
466,330
467,384
468,324
469,342
470,357
471,381
472,342
473,657
474,345
475,408
476,342
477,261
478,402
479,336
480,336
481,351
482,345
483,339
484,354
485,330
486,507
487,339
488,345
489,336
490,354
491,399
492,330
493,423
494,345
495,333
496,330
497,345
498,348
499,267
500,345
501,327
502,336
503,354
504,678
505,336
506,339
507,270
508,327
509,399
510,351
511,354
512,333
513,345
514,330
515,336
516,390
517,357
518,327
519,357
520,348
521,861
522,345
523,624
524,348
525,261
526,393
527,348
528,348
529,321
530,405
531,345
532,342
533,258
534,336
535,330
536,339
537,336
538,336
539,345
540,672
541,399
542,330
543,333
544,636
545,345
546,351
547,258
548,324
549,342
550,387
551,333
552,345
553,333
554,264
555,336
556,339
557,333
558,342
559,345
560,342
561,309
562,342
563,321
564,333
565,348
566,330
567,261
568,663
569,348
570,399
571,327
572,327
573,630
574,342
575,336
576,339
577,681
578,273
579,300
580,348
581,273
582,336
583,360
584,324
585,342
586,390
587,339
588,345
589,321
590,342
591,789
592,348
593,342
594,351
595,264
596,258
597,336
598,636
599,336
600,1314
601,357
602,261
603,342
604,267
605,687
606,393
607,618
608,348
609,675
610,333
611,342
612,327
613,315
614,681
615,321
616,345
617,405
618,327
619,261
620,336
621,354
622,345
623,429
624,330
625,351
626,345
627,333
628,636
629,339
630,258
631,270
632,339
633,330
634,348
635,342
636,405
637,333
638,342
639,348
640,345
641,738
642,348
643,390
644,348
645,324
646,333
647,342
648,339
649,255
650,717
651,336
652,639
653,285
654,741
655,345
656,327
657,354
658,339
659,264
660,348
661,348
662,321
663,339
664,1299
665,396
666,324
667,330
668,354
669,261
670,345
671,339
672,345
673,429
674,339
675,408
676,339
677,294
678,762
679,324
680,327
681,336
682,831
683,342
684,318
685,336
686,342
687,348
688,258
689,342
690,333
691,336
692,1230
693,327
694,339
695,330
696,318
697,351
698,348
699,267
700,330
701,351
702,261
703,351
704,261
705,345
706,258
707,333
708,339
709,285
710,333
711,981
712,339
713,336
714,333
715,345
716,333
717,324
718,264
719,345
720,765
721,336
722,336
723,345
724,777
725,261
726,333
727,324
728,333
729,405
730,345
731,348
732,264
733,348
734,903
735,405
736,354
737,342
738,348
739,384
740,342
741,264
742,345
743,1344
744,267
745,342
746,261
747,330
748,699
749,330
750,357
751,330
752,783
753,345
754,342
755,333
756,351
757,342
758,351
759,258
760,336
761,261
762,348
763,336
764,327
765,333
766,348
767,387
768,639
769,330
770,399
771,393
772,351
773,333
774,348
775,345
776,345
777,342
778,336
779,273
780,330
781,342
782,348
783,645
784,330
785,330
786,327
787,336
788,342
789,336
790,375
791,342
792,408
793,351
794,357
795,282
796,402
797,339
798,354
799,660
800,921
801,342
802,318
803,645
804,876
805,339
806,324
807,384
808,324
809,339
810,324
811,345
812,348
813,330
814,390
815,333
816,318
817,369
818,258
819,381
820,258
821,333
822,336
823,345
824,351
825,333
826,258
827,342
828,333
829,330
830,342
831,345
832,297
833,333
834,345
835,348
836,336
837,333
838,261
839,261
840,354
841,672
842,342
843,345
844,339
845,657
846,405
847,330
848,339
849,357
850,342
851,345
852,342
853,351
854,339
855,261
856,342
857,351
858,291
859,342
860,387
861,342
862,330
863,336
864,336
865,870
866,318
867,267
868,354
869,336
870,348
871,342
872,342
873,336
874,672
875,399
876,381
877,339
878,336
879,339
880,336
881,393
882,408
883,339
884,345
885,342
886,402
887,339
888,948
889,327
890,351
891,402
892,774
893,660
894,327
895,660
896,336
897,264
898,342
899,264
900,399
901,330
902,645
903,414
904,342
905,348
906,336
907,390
908,333
909,333
910,348
911,387
912,345
913,348
914,342
915,339
916,780
917,339
918,339
919,324
920,837
921,348
922,408
923,405
924,333
925,330
926,348
927,336
928,261
929,825
930,336
931,324
932,270
933,327
934,387
935,342
936,339
937,351
938,351
939,312
940,342
941,345
942,288
943,327
944,375
945,321
946,345
947,255
948,258
949,330
950,333
951,339
952,348
953,393
954,324
955,342
956,345
957,258
958,342
959,645
960,333
961,345
962,708
963,342
964,345
965,348
966,798
967,327
968,405
969,312
970,345
971,264
972,294
973,348
974,348
975,336
976,387
977,363
978,330
979,261
980,393
981,333
982,318
983,642
984,261
985,342
986,261
987,336
988,411
989,420
990,330
991,339
992,267
993,330
994,867
995,339
996,336
997,345
998,813
999,333
1000,333
1001,348
1002,333
1003,381
1004,348
1005,390
1006,348
1007,342
1008,348
1009,345
1010,654
1011,327
1012,342
1013,399
1014,345
1015,315
1016,345
1017,432
1018,318
1019,399
1020,333
1021,270
1022,264
1023,342
1024,315
1025,345
1026,786
1027,339
1028,336
1029,345
1030,345
1031,567
1032,345
1033,348
1034,393
1035,720
1036,330
1037,342
1038,345
1039,351
1040,345
1041,351
1042,336
1043,402
1044,339
1045,1371
1046,348
1047,333
1048,402
1049,327
1050,261
1051,354
1052,315
1053,339
1054,891
1055,342
1056,261
1057,324
1058,336
1059,336
1060,288
1061,348
1062,342
1063,312
1064,393
1065,333
1066,327
1067,288
1068,408
1069,261
1070,345
1071,327
1072,393
1073,399
1074,399
1075,345
1076,348
1077,264
1078,345
1079,348
1080,336
1081,351
1082,336
1083,339
1084,336
1085,345
1086,342
1087,348
1088,336
1089,321
1090,345
1091,867
1092,360
1093,351
1094,264
1095,342
1096,393
1097,303
1098,342
1099,336
1100,330
1101,336
1102,339
1103,324
1104,336
1105,360
1106,261
1107,342
1108,339
1109,342
1110,390
1111,330
1112,351
1113,255
1114,837
1115,342
1116,279
1117,339
1118,345
1119,735
1120,345
1121,672
1122,345
1123,849
1124,279
1125,639
1126,333
1127,342
1128,393
1129,357
1130,342
1131,261
1132,330
1133,264
1134,339
1135,336
1136,327
1137,321
1138,648
1139,255
1140,342
1141,318
1142,390
1143,348
1144,339
1145,342
1146,330
1147,768
1148,417
1149,333
1150,354
1151,336
1152,345
1153,342
1154,345
1155,345
1156,624
1157,348
1158,330
1159,354
1160,333
1161,342
1162,327
1163,255
1164,333
1165,387
1166,348
1167,348
1168,276
1169,351
1170,321
1171,333
1172,333
1173,351
1174,396
1175,264
1176,336
1177,333
1178,333
1179,669
1180,327
1181,333
1182,336
1183,843
1184,336
1185,330
1186,318
1187,411
1188,309
1189,342
1190,345
1191,345
1192,327
1193,462
1194,324
1195,267
1196,339
1197,351
1198,342
1199,333
1200,402
1201,408
1202,339
1203,411
1204,351
1205,345
1206,645
1207,393
1208,327
1209,345
1210,378
1211,255
1212,336
1213,339
1214,342
1215,330
1216,414
1217,318
1218,330
1219,333
1220,327
1221,264
1222,327
1223,288
1224,336
1225,342
1226,306
1227,339
1228,411
1229,309
1230,261
1231,333
1232,348
1233,360
1234,336
1235,261
1236,330
1237,330
1238,420
1239,345
1240,405
1241,663
1242,342
1243,261
1244,264
1245,393
1246,351
1247,339
1248,624
1249,258
1250,336
1251,327
1252,405
1253,339
1254,402
1255,339
1256,327
1257,342
1258,354
1259,687
1260,339
1261,330
1262,345
1263,801
1264,393
1265,357
1266,333
1267,288
1268,390
1269,342
1270,330
1271,345
1272,267
1273,342
1274,339
1275,348
1276,330
1277,261
1278,690
1279,360
1280,393
1281,330
1282,756
1283,339
1284,261
1285,339
1286,312
1287,429
1288,330
1289,333
1290,330
1291,777
1292,327
1293,339
1294,333
1295,348
1296,315
1297,333
1298,327
1299,384
1300,342
1301,348
1302,342
1303,345
1304,342
1305,354
1306,390
1307,336
1308,396
1309,345
1310,390
1311,336
1312,348
1313,402
1314,336
1315,258
1316,327
1317,351
1318,324
1319,339
1320,345
1321,348
1322,336
1323,321
1324,348
1325,390
1326,258
1327,657
1328,318
1329,261
1330,648
1331,342
1332,261
1333,342
1334,333
1335,339
1336,339
1337,345
1338,345
1339,624
1340,324
1341,348
1342,342
1343,261
1344,342
1345,411
1346,345
1347,354
1348,1005
1349,336
1350,342
1351,327
1352,387
1353,399
1354,327
1355,336
1356,360
1357,1947
1358,351
1359,342
1360,351
1361,396
1362,339
1363,306
1364,639
1365,348
1366,801
1367,333
1368,348
1369,333
1370,342
1371,261
1372,411
1373,351
1374,330
1375,366
1376,339
1377,330
1378,333
1379,279
1380,918
1381,348
1382,351
1383,261
1384,330
1385,663
1386,342
1387,342
1388,342
1389,339
1390,396
1391,345
1392,300
1393,354
1394,1929
1395,357
1396,354
1397,330
1398,336
1399,333
1400,333
1401,348
1402,327
1403,351
1404,390
1405,345
1406,333
1407,267
1408,261
1409,627
1410,348
1411,333
1412,402
1413,330
1414,336
1415,408
1416,255
1417,390
1418,321
1419,348
1420,348
1421,339
1422,708
1423,348
1424,348
1425,339
1426,852
1427,333
1428,324
1429,351
1430,342
1431,390
1432,339
1433,264
1434,336
1435,324
1436,849
1437,348
1438,321
1439,321
1440,339
1441,354
1442,258
1443,330
1444,342
1445,339
1446,327
1447,408
1448,342
1449,327
1450,1224
1451,261
1452,348
1453,333
1454,357
1455,681
1456,339
1457,342
1458,261
1459,996
1460,258
1461,333
1462,327
1463,324
1464,282
1465,408
1466,327
1467,351
1468,261
1469,333
1470,339
1471,270
1472,336
1473,387
1474,261
1475,333
1476,261
1477,354
1478,387
1479,360
1480,258
1481,351
1482,261
1483,684
1484,354
1485,387
1486,408
1487,258
1488,342
1489,339
1490,333
1491,258
1492,324
1493,333
1494,258
1495,324
1496,303
1497,318
1498,339
1499,345
1500,357
1501,330
1502,393
1503,1527
1504,312
1505,333
1506,648
1507,330
1508,336
1509,342
1510,264
1511,936
1512,333
1513,330
1514,300
1515,753
1516,345
1517,279
1518,261
1519,342
1520,261
1521,399
1522,348
1523,336
1524,387
1525,345
1526,342
1527,354
1528,336
1529,336
1530,258
1531,924
1532,333
1533,348
1534,255
1535,342
1536,342
1537,345
1538,342
1539,630
1540,336
1541,333
1542,351
1543,345
1544,354
1545,342
1546,339
1547,348
1548,702
1549,324
1550,648
1551,339
1552,348
1553,345
1554,261
1555,396
1556,405
1557,420
1558,258
1559,333
1560,264
1561,354
1562,330
1563,261
1564,393
1565,387
1566,414
1567,654
1568,333
1569,324
1570,324
1571,345
1572,396
1573,351
1574,399
1575,261
1576,339
1577,405
1578,333
1579,327
1580,336
1581,753
1582,339
1583,339
1584,342
1585,630
1586,273
1587,324
1588,339
1589,393
1590,399
1591,978
1592,324
1593,336
1594,402
1595,330
1596,345
1597,1518
1598,264
1599,324
1600,702
1601,333
1602,315
1603,324
1604,789
1605,327
1606,333
1607,633
1608,369
1609,360
1610,330
1611,351
1612,342
1613,321
1614,396
1615,360
1616,336
1617,333
1618,399
1619,354
1620,342
1621,396
1622,333
1623,354
1624,393
1625,342
1626,255
1627,330
1628,330
1629,333
1630,348
1631,264
1632,399
1633,255
1634,336
1635,351
1636,324
1637,831
1638,399
1639,336
1640,345
1641,849
1642,336
1643,342
1644,342
1645,345
1646,393
1647,327
1648,288
1649,348
1650,330
1651,321
1652,339
1653,339
1654,348
1655,669
1656,258
1657,408
1658,258
1659,264
1660,381
1661,336
1662,339
1663,324
1664,333
1665,348
1666,327
1667,342
1668,285
1669,336
1670,333
1671,660
1672,339
1673,321
1674,1317
1675,261
1676,333
1677,342
1678,324
1679,759
1680,333
1681,363
1682,348
1683,423
1684,720
1685,396
1686,336
1687,345
1688,747
1689,336
1690,330
1691,390
1692,342
1693,399
1694,345
1695,348
1696,342
1697,645
1698,345
1699,351
1700,318
1701,333
1702,342
1703,264
1704,393
1705,357
1706,342
1707,258
1708,330
1709,264
1710,342
1711,405
1712,339
1713,336
1714,405
1715,396
1716,333
1717,402
1718,261
1719,339
1720,264
1721,258
1722,345
1723,357
1724,255
1725,258
1726,345
1727,399
1728,393
1729,360
1730,624
1731,342
1732,348
1733,351
1734,402
1735,408
1736,363
1737,258
1738,708
1739,333
1740,342
1741,330
1742,315
1743,396
1744,381
1745,630
1746,405
1747,414
1748,348
1749,261
1750,405
1751,252
1752,264
1753,393
1754,333
1755,351
1756,348
1757,351
1758,261
1759,327
1760,411
1761,258
1762,387
1763,330
1764,282
1765,345
1766,411
1767,261
1768,342
1769,267
1770,330
1771,399
1772,270
1773,402
1774,339
1775,324
1776,747
1777,327
1778,318
1779,336
1780,333
1781,333
1782,336
1783,333
1784,342
1785,387
1786,351
1787,261
1788,333
1789,354
1790,333
1791,300
1792,342
1793,321
1794,348
1795,354
1796,333
1797,315
1798,339
1799,342
1800,387
1801,258
1802,342
1803,411
1804,339
1805,339
1806,279
1807,339
1808,267
1809,798
1810,408
1811,345
1812,339
1813,345
1814,381
1815,327
1816,366
1817,432
1818,396
1819,333
1820,348
1821,327
1822,336
1823,792
1824,402
1825,267
1826,342
1827,342
1828,345
1829,321
1830,270
1831,318
1832,735
1833,393
1834,261
1835,354
1836,342
1837,264
1838,405
1839,387
1840,342
1841,366
1842,330
1843,282
1844,336
1845,255
1846,399
1847,258
1848,366
1849,339
1850,264
1851,345
1852,336
1853,396
1854,336
1855,387
1856,261
1857,345
1858,342
1859,261
1860,267
1861,339
1862,261
1863,354
1864,336
1865,708
1866,255
1867,321
1868,351
1869,378
1870,645
1871,261
1872,333
1873,405
1874,333
1875,348
1876,354
1877,336
1878,342
1879,267
1880,342
1881,408
1882,333
1883,330
1884,330
1885,339
1886,261
1887,327
1888,666
1889,351
1890,264
1891,402
1892,333
1893,258
1894,336
1895,267
1896,441
1897,267
1898,339
1899,333
1900,342
1901,399
1902,324
1903,264
1904,351
1905,408
1906,834
1907,348
1908,345
1909,339
1910,336
1911,408
1912,330
1913,396
1914,267
1915,720
1916,336
1917,339
1918,336
1919,288
1920,267
1921,354
1922,333
1923,351
1924,339
1925,303
1926,342
1927,354
1928,261
1929,255
1930,402
1931,258
1932,312
1933,258
1934,336
1935,342
1936,258
1937,333
1938,258
1939,354
1940,345
1941,339
1942,1005
1943,402
1944,324
1945,336
1946,396
1947,672
1948,339
1949,318
1950,342
1951,804
1952,333
1953,342
1954,261
1955,333
1956,717
1957,345
1958,381
1959,339
1960,822
1961,327
1962,348
1963,633
1964,342
1965,648
1966,405
1967,408
1968,342
1969,843
1970,255
1971,330
1972,336
1973,330
1974,351
1975,336
1976,294
1977,324
1978,342
1979,258
1980,402
1981,345
1982,342
1983,687
1984,654
1985,345
1986,411
1987,342
1988,339
1989,345
1990,348
1991,411
1992,324
1993,336
1994,267
1995,345
1996,339
1997,399
1998,261
1999,351
2000,414
2001,258
2002,339
2003,339
2004,336
2005,333
2006,714
2007,342
2008,402
2009,336
2010,423
2011,345
2012,330
2013,306
2014,342
2015,375
2016,336
2017,633
2018,348
2019,357
2020,387
2021,393
2022,336
2023,360
2024,705
2025,333
2026,345
2027,333
2028,342
2029,261
2030,330
2031,342
2032,258
2033,1359
2034,351
2035,345
2036,300
2037,333
2038,333
2039,393
2040,345
2041,402
2042,405
2043,678
2044,324
2045,387
2046,336
2047,336
2048,267
2049,330
2050,264
2051,333
2052,405
2053,351
2054,339
2055,333
2056,264
2057,876
2058,354
2059,399
2060,339
2061,345
2062,390
2063,339
2064,333
2065,339
2066,399
2067,333
2068,333
2069,351
2070,348
2071,324
2072,501
2073,339
2074,339
2075,339
2076,369
2077,393
2078,261
2079,405
2080,414
2081,258
2082,339
2083,345
2084,339
2085,696
2086,333
2087,261
2088,330
2089,336
2090,309
2091,885
2092,261
2093,378
2094,258
2095,261
2096,261
2097,357
2098,324
2099,393
2100,1299
2101,672
2102,657
2103,264
2104,345
2105,660
2106,264
2107,354
2108,258
2109,414
2110,291
2111,342
2112,348
2113,339
2114,252
2115,339
2116,327
2117,324
2118,324
2119,1302
2120,342
2121,339
2122,336
2123,330
2124,384
2125,348
2126,399
2127,348
2128,267
2129,339
2130,345
2131,252
2132,354
2133,321
2134,327
2135,342
2136,405
2137,258
2138,390
2139,348
2140,333
2141,330
2142,384
2143,1227
2144,333
2145,324
2146,351
2147,777
2148,336
2149,351
2150,258
2151,987
2152,315
2153,345
2154,399
2155,384
2156,342
2157,336
2158,333
2159,264
2160,330
2161,390
2162,642
2163,330
2164,336
2165,384
2166,342
2167,345
2168,333
2169,357
2170,816
2171,327
2172,345
2173,345
2174,801
2175,894
2176,261
2177,258
2178,345
2179,345
2180,387
2181,342
2182,345
2183,663
2184,348
2185,342
2186,339
2187,258
2188,351
2189,387
2190,339
2191,339
2192,345
2193,402
2194,336
2195,324
2196,276
2197,351
2198,270
2199,348
2200,393
2201,348
2202,327
2203,393
2204,348
2205,348
2206,318
2207,261
2208,351
2209,345
2210,345
2211,342
2212,939
2213,321
2214,342
2215,342
2216,351
2217,261
2218,333
2219,339
2220,327
2221,381
2222,264
2223,342
2224,261
2225,267
2226,393
2227,351
2228,327
2229,339
2230,333
2231,378
2232,333
2233,333
2234,345
2235,261
2236,336
2237,348
2238,327
2239,342
2240,336
2241,351
2242,396
2243,345
2244,339
2245,396
2246,336
2247,336
2248,339
2249,393
2250,258
2251,330
2252,309
2253,408
2254,342
2255,336
2256,333
2257,1530
2258,540
2259,645
2260,360
2261,399
2262,342
2263,897
2264,261
2265,435
2266,342
2267,408
2268,390
2269,261
2270,351
2271,348
2272,264
2273,336
2274,273
2275,261
2276,339
2277,345
2278,264
2279,399
2280,333
2281,336
2282,420
2283,339
2284,336
2285,264
2286,261
2287,261
2288,324
2289,357
2290,396
2291,390
2292,261
2293,864
2294,345
2295,324
2296,258
2297,354
2298,405
2299,345
2300,789
2301,345
2302,408
2303,336
2304,345
2305,408
2306,351
2307,345
2308,318
2309,405
2310,261
2311,330
2312,387
2313,339
2314,522
2315,327
2316,258
2317,411
2318,351
2319,348
2320,345
2321,429
2322,345
2323,1314
2324,264
2325,327
2326,327
2327,396
2328,381
2329,345
2330,336
2331,399
2332,339
2333,327
2334,312
2335,348
2336,330
2337,345
2338,378
2339,336
2340,330
2341,327
2342,393
2343,333
2344,261
2345,348
2346,399
2347,780
2348,330
2349,402
2350,264
2351,1383
2352,330
2353,261
2354,348
2355,336
2356,264
2357,336
2358,339
2359,264
2360,267
2361,264
2362,327
2363,372
2364,351
2365,267
2366,342
2367,339
2368,348
2369,264
2370,330
2371,393
2372,330
2373,339
2374,351
2375,342
2376,258
2377,357
2378,339
2379,396
2380,399
2381,261
2382,387
2383,411
2384,258
2385,366
2386,339
2387,651
2388,306
2389,1338
2390,411
2391,411
2392,339
2393,399
2394,261
2395,336
2396,396
2397,327
2398,261
2399,258
2400,342
2401,267
2402,342
2403,336
2404,309
2405,330
2406,255
2407,396
2408,396
2409,333
2410,333
2411,315
2412,648
2413,405
2414,669
2415,339
2416,354
2417,765
2418,357
2419,261
2420,339
2421,264
2422,405
2423,351
2424,327
2425,348
2426,414
2427,321
2428,348
2429,339
2430,255
2431,390
2432,357
2433,261
2434,348
2435,342
2436,702
2437,336
2438,408
2439,264
2440,258
2441,345
2442,330
2443,261
2444,339
2445,390
2446,333
2447,405
2448,348
2449,387
2450,411
2451,339
2452,354
2453,333
2454,732
2455,336
2456,261
2457,354
2458,336
2459,261
2460,348
2461,345
2462,396
2463,330
2464,327
2465,651
2466,336
2467,264
2468,264
2469,348
2470,285
2471,396
2472,327
2473,354
2474,333
2475,405
2476,339
2477,351
2478,792
2479,336
2480,348
2481,330
2482,762
2483,342
2484,354
2485,261
2486,330
2487,639
2488,345
2489,348
2490,408
2491,345
2492,381
2493,351
2494,327
2495,348
2496,327
2497,351
2498,261
2499,336
2500,342
2501,396
2502,330
2503,357
2504,396
2505,264
2506,1386
2507,381
2508,261
2509,258
2510,264
2511,351
2512,396
2513,264
2514,327
2515,675
2516,414
2517,636
2518,264
2519,879
2520,396
2521,627
2522,279
2523,261
2524,258
2525,333
2526,330
2527,399
2528,411
2529,678
2530,261
2531,333
2532,345
2533,657
2534,405
2535,339
2536,258
2537,393
2538,1374
2539,396
2540,258
2541,324
2542,387
2543,651
2544,327
2545,408
2546,345
2547,309
2548,291
2549,327
2550,261
2551,261
2552,774
2553,339
2554,336
2555,402
2556,405
2557,384
2558,336
2559,327
2560,405
2561,348
2562,345
2563,384
2564,402
2565,261
2566,261
2567,321
2568,336
2569,258
2570,336
2571,309
2572,336
2573,342
2574,339
2575,345
2576,261
2577,351
2578,1263
2579,336
2580,345
2581,270
2582,348
2583,384
2584,345
2585,342
2586,339
2587,390
2588,345
2589,342
2590,345
2591,264
2592,324
2593,342
2594,345
2595,330
2596,345
2597,414
2598,315
2599,267
2600,300
2601,261
2602,339
2603,336
2604,351
2605,330
2606,417
2607,330
2608,366
2609,405
2610,255
2611,333
2612,399
2613,306
2614,636
2615,396
2616,336
2617,342
2618,339
2619,342
2620,561
2621,261
2622,330
2623,336
2624,330
2625,393
2626,258
2627,276
2628,321
2629,396
2630,336
2631,402
2632,345
2633,402
2634,783
2635,324
2636,336
2637,387
2638,810
2639,351
2640,339
2641,318
2642,408
2643,288
2644,327
2645,345
2646,258
2647,336
2648,1305
2649,357
2650,318
2651,342
2652,393
2653,255
2654,339
2655,270
2656,342
2657,261
2658,264
2659,348
2660,258
2661,345
2662,603
2663,399
2664,330
2665,261
2666,345
2667,351
2668,336
2669,339
2670,333
2671,348
2672,1455
2673,363
2674,351
2675,336
2676,258
2677,345
2678,258
2679,348
2680,324
2681,1221
2682,255
2683,264
2684,351
2685,396
2686,930
2687,339
2688,327
2689,354
2690,351
2691,333
2692,354
2693,348
2694,339
2695,390
2696,339
2697,351
2698,336
2699,393
2700,258
2701,336
2702,333
2703,333
2704,342
2705,360
2706,648
2707,276
2708,402
2709,342
2710,408
2711,339
2712,261
2713,345
2714,330
2715,633
2716,348
2717,261
2718,399
2719,330
2720,333
2721,405
2722,351
2723,333
2724,639
2725,396
2726,342
2727,396
2728,831
2729,336
2730,291
2731,261
2732,405
2733,348
2734,342
2735,261
2736,393
2737,336
2738,666
2739,261
2740,414
2741,336
2742,267
2743,336
2744,333
2745,420
2746,333
2747,396
2748,408
2749,324
2750,348
2751,339
2752,378
2753,267
2754,414
2755,333
2756,258
2757,333
2758,264
2759,336
2760,339
2761,669
2762,348
2763,357
2764,330
2765,789
2766,327
2767,336
2768,348
2769,633
2770,258
2771,348
2772,354
2773,264
2774,312
2775,753
2776,267
2777,333
2778,336
2779,846
2780,288
2781,264
2782,390
2783,327
2784,360
2785,342
2786,339
2787,342
2788,258
2789,636
2790,651
2791,345
2792,342
2793,327
2794,393
2795,342
2796,324
2797,339
2798,258
2799,336
2800,342
2801,351
2802,405
2803,654
2804,411
2805,324
2806,342
2807,795
2808,405
2809,333
2810,276
2811,261
2812,750
2813,333
2814,327
2815,330
2816,348
2817,387
2818,336
2819,342
2820,330
2821,1566
2822,348
2823,402
2824,369
2825,333
2826,339
2827,345
2828,354
2829,342
2830,330
2831,345
2832,258
2833,348
2834,342
2835,987
2836,336
2837,261
2838,396
2839,354
2840,396
2841,357
2842,357
2843,327
2844,264
2845,336
2846,327
2847,339
2848,402
2849,342
2850,408
2851,324
2852,339
2853,390
2854,339
2855,345
2856,330
2857,333
2858,261
2859,393
2860,297
2861,339
2862,261
2863,405
2864,906
2865,345
2866,258
2867,396
2868,1428
2869,384
2870,315
2871,342
2872,396
2873,372
2874,351
2875,330
2876,336
2877,327
2878,738
2879,255
2880,654
2881,399
2882,414
2883,339
2884,330
2885,348
2886,270
2887,945
2888,408
2889,399
2890,354
2891,321
2892,276
2893,336
2894,381
2895,336
2896,345
2897,741
2898,408
2899,345
2900,336
2901,1284
2902,348
2903,330
2904,339
2905,345
2906,351
2907,342
2908,339
2909,408
2910,264
2911,345
2912,342
2913,336
2914,264
2915,1395
2916,333
2917,267
2918,303
2919,378
2920,348
2921,261
2922,351
2923,339
2924,399
2925,714
2926,351
2927,264
2928,321
2929,327
2930,258
2931,333
2932,333
2933,342
2934,357
2935,327
2936,399
2937,378
2938,339
2939,342
2940,351
2941,330
2942,363
2943,294
2944,867
2945,366
2946,378
2947,330
2948,342
2949,261
2950,396
2951,336
2952,411
2953,384
2954,258
2955,282
2956,354
2957,1344
2958,339
2959,342
2960,333
2961,336
2962,258
2963,417
2964,333
2965,255
2966,264
2967,258
2968,357
2969,342
2970,279
2971,690
2972,342
2973,339
2974,345
2975,258
2976,396
2977,330
2978,258
2979,384
2980,258
2981,333
2982,261
2983,264
2984,405
2985,336
2986,258
2987,408
