iteration,ticks
285,260334
286,254283
287,244854
288,283059
289,258834
290,263796
291,248808
292,235170
293,263058
294,261807
295,258939
296,244950
297,252906
298,245460
299,248661
300,255063
301,259590
302,247617
303,260919
304,262488
305,255024
306,251976
307,245178
308,242649
309,255267
310,252300
311,248004
312,246339
313,282357
314,255063
315,247776
316,245160
317,258414
318,266202
319,256467
320,256230
321,255357
322,256323
323,291591
324,237405
325,251703
326,257550
327,252261
328,286971
329,252924
330,251358
331,257157
332,251367
333,279729
334,247050
335,242511
336,255753
337,253941
338,225066
339,259602
340,261108
341,247824
342,276534
343,258552
344,256314
345,263349
346,245856
347,254469
348,260979
349,243003
350,289056
351,246204
352,247245
353,254481
354,249648
355,261231
356,260739
357,268074
358,271749
359,268968
360,252636
361,251772
362,246042
363,244383
364,340791
365,257904
366,259992
367,222123
368,262899
369,258429
370,231042
371,250686
372,248100
373,255660
374,261201
375,289617
376,257208
377,250179
378,256473
379,258126
380,257925
381,239097
382,243477
383,262521
384,221811
385,256179
386,257844
387,259479
388,238713
389,251250
390,257358
391,265695
392,258213
393,256074
394,268851
395,253170
396,282726
397,240939
398,261513
399,232659
400,252723
401,247737
402,255984
403,276048
404,258324
405,258789
406,232737
407,258258
408,270390
409,282948
410,259197
411,251658
412,292746
413,250833
414,248760
415,272523
416,259581
417,251322
418,253413
419,254115
420,259653
421,258186
422,252225
423,255990
424,249858
425,247221
426,352740
427,261756
428,259071
429,259296
430,255540
431,247566
432,255924
433,259017
434,258459
435,240819
436,260637
437,264846
438,258963
439,286602
440,247329
441,251421
442,261231
443,257163
444,251085
445,255783
446,265905
447,274470
448,228249
449,251229
450,255495
451,255027
452,254961
453,249270
454,263904
455,232383
456,236862
457,255627
458,255297
459,258219
460,256464
461,261795
462,252942
463,260145
464,264405
465,231732
466,254547
467,257142
468,252744
469,245823
470,237828
471,255927
472,278487
473,280614
474,250776
475,231654
476,261468
477,225834
478,256140
479,253254
480,260397
481,260790
482,294498
483,234234
484,255150
485,247236
486,271881
487,256236
488,272586
489,259737
490,251448
491,267294
492,238698
493,252519
494,259536
495,257274
496,229965
497,263880
498,253899
499,255951
500,255090
501,266091
502,248601
503,254091
504,268863
505,252252
506,248109
507,220509
508,249009
509,252255
510,241653
511,236079
512,253167
513,257736
514,250062
515,256326
516,267246
517,256446
518,303768
519,229656
520,253122
521,255294
522,281847
523,248985
524,292989
525,231780
526,271806
527,258813
528,250689
529,251961
530,265443
531,238869
532,258921
533,255150
534,251832
535,26281461
536,271647
537,257427
538,264930
539,222678
540,252561
541,228048
542,256785
543,248970
544,275115
545,245661
546,256086
547,223359
548,258057
549,299823
550,258699
551,257190
552,257754
553,253350
554,264189
555,247230
556,257199
557,248901
558,259266
559,249969
560,256071
561,239154
562,246714
563,294657
564,243885
565,281148
566,251805
567,255657
568,266136
569,252552
570,247575
571,266244
572,256002
573,257871
574,235431
575,251721
576,296094
577,258156
578,275556
579,247992
580,237984
581,237942
582,259620
583,241641
584,255825
585,255141
586,228345
587,247392
588,249246
589,258552
590,258027
591,234864
592,251445
593,254724
594,234273
595,235944
596,278418
597,264570
598,263328
599,254376
600,247545
601,256308
602,255588
603,233043
604,243648
605,260808
606,255675
607,266604
608,243168
609,239943
610,253182
611,258504
612,279354
613,254925
614,244107
615,242445
616,262623
617,247716
618,252219
619,255354
620,263832
621,242274
622,275454
623,256443
624,262278
625,250737
626,254460
627,249045
628,233829
629,247083
630,252189
631,233397
632,255885
633,251364
634,251934
635,256854
636,253560
637,263583
638,250539
639,274866
640,263865
641,249852
642,252231
643,265803
644,235287
645,260517
646,240846
647,252090
648,253350
649,238536
650,269820
651,286230
652,250347
653,247920
654,248652
655,276900
656,230835
657,258516
658,257943
659,226368
660,232716
661,276408
662,261510
663,254328
664,242220
665,255717
666,231753
667,242328
668,250185
669,286260
670,261792
671,288759
672,246711
673,254139
674,258978
675,252705
676,233133
677,282570
678,254532
679,256110
680,257322
681,250242
682,254355
683,292437
684,253191
685,251589
686,253599
687,260547
688,246075
689,258024
690,283440
691,266982
692,267996
693,245931
694,268722
695,254037
696,251523
697,245508
698,233910
699,264570
700,233298
701,268875
702,246474
703,250974
704,261123
705,259908
706,248619
707,258630
708,276282
709,255510
710,244485
711,252375
712,257100
713,286845
714,225126
715,283731
716,262614
717,252888
718,246909
719,256056
720,255417
721,255447
722,254646
723,254973
724,264312
725,257319
726,249390
727,258732
728,262413
729,251301
730,277518
731,255657
732,256797
733,253926
734,261960
735,240039
736,260880
737,232110
738,256074
739,269928
740,254313
741,252342
742,272076
743,243828
744,259650
745,252813
746,292905
747,251619
748,251145
749,268374
750,267150
751,256383
752,257868
753,255588
754,262692
755,251610
756,245802
757,260754
758,231846
759,292110
760,232620
761,250842
762,288333
763,255501
764,218361
765,284856
766,264237
767,263034
768,245577
769,263484
770,254268
771,296691
772,258000
773,243801
774,263025
775,253488
776,273366
777,243768
778,252939
779,246942
780,262044
781,260499
782,255777
783,257592
784,261531
785,264999
786,246213
787,258222
788,260130
789,250140
790,282147
791,247527
792,246411
793,285813
794,267177
795,269886
796,249774
797,255450
798,252510
799,246735
800,257055
801,225540
802,269727
803,314484
804,252573
805,253293
806,252540
807,252150
808,253719
809,260097
810,260907
811,288555
812,241548
813,249933
814,266505
815,240471
816,236301
817,250041
818,279351
819,261144
820,246930
821,258666
822,256233
823,247527
824,244698
825,255903
826,259500
827,235068
828,253971
829,258144
830,211977
831,256761
832,251658
833,245646
834,261261
835,241338
836,273981
837,253521
838,263703
839,256296
840,264036
841,244446
842,256365
843,254973
844,262926
845,232230
846,226692
847,270999
848,260112
849,255153
850,252897
851,265329
852,254145
853,259308
854,245610
855,251826
856,230034
857,249039
858,225546
859,276537
860,255855
861,247743
862,248103
863,259782
864,251286
865,255633
866,249804
867,250407
868,229827
869,251124
870,271680
871,249303
872,239565
873,240699
874,252504
875,246789
876,251616
877,252030
878,281241
879,249579
880,257139
881,252210
882,257628
883,244068
884,258852
885,255141
886,238806
887,248211
888,261882
889,258939
890,264042
891,240297
892,252909
893,263538
894,276528
895,253440
896,253227
897,257625
898,267999
899,274986
900,237960
901,236337
902,260424
903,259860
904,254913
905,230544
906,297507
907,273498
908,227826
909,254769
910,263505
911,249528
912,276555
913,268068
914,260433
915,259956
916,253875
917,251043
918,252120
919,226686
920,253857
921,284082
922,258060
923,252933
924,226584
925,261159
926,255819
927,255903
928,252078
929,320718
930,257508
931,257640
932,242049
933,269016
934,253443
935,251352
936,267450
937,247488
938,259554
939,246114
940,253404
941,257886
942,292593
943,265314
944,247017
945,293115
946,300072
947,262599
948,261258
949,26248467
950,255714
951,251697
952,260997
953,245037
954,259590
955,260991
956,245862
957,245958
958,253212
959,258420
960,259707
961,232929
962,247269
963,252237
964,251199
965,277416
966,247671
967,235488
968,274704
969,275427
970,260541
971,290304
972,256374
973,275343
974,248886
975,251598
976,249246
977,263208
978,221376
979,249627
980,253041
981,269169
982,259767
983,231582
984,260172
985,233316
986,258879
987,247785
988,261261
989,267684
990,240567
991,243318
992,257499
993,293628
994,238893
995,247476
996,264270
997,249816
998,246333
999,246840
1000,259107
1001,262200
1002,247653
1003,250269
1004,266484
1005,256638
1006,268116
1007,251100
1008,241971
1009,255954
1010,248421
1011,248781
1012,247935
1013,276240
1014,245163
1015,283980
1016,266448
1017,252264
1018,251859
1019,263904
1020,275865
1021,280305
1022,254397
1023,229185
1024,229248
1025,252324
1026,254820
1027,229578
1028,222615
1029,254421
1030,273975
1031,262737
1032,268101
1033,246615
1034,256644
1035,267288
1036,256191
1037,247725
1038,266328
1039,261114
1040,255231
1041,229824
1042,254073
1043,282054
1044,255486
1045,262698
1046,254895
1047,257004
1048,236100
1049,255684
1050,251400
1051,255930
1052,261750
1053,252309
1054,255909
1055,257343
1056,256764
1057,252696
1058,247701
1059,270444
1060,286968
1061,274743
1062,253842
1063,254598
1064,292617
1065,258684
1066,257994
1067,259071
1068,252579
1069,264015
1070,252096
1071,259335
1072,251601
1073,244800
1074,254889
1075,249981
1076,256446
1077,250689
1078,259710
1079,249303
1080,254454
1081,267918
1082,254205
1083,236502
1084,252807
1085,258243
1086,261816
1087,260133
1088,259494
1089,256542
1090,250311
1091,256710
1092,238191
1093,262824
1094,254238
1095,249192
1096,260982
1097,266757
1098,238206
1099,256467
1100,259344
1101,256752
1102,261504
1103,247218
1104,281694
1105,234483
1106,259239
1107,275472
1108,251226
1109,250515
1110,261297
1111,261870
1112,253467
1113,246990
1114,263244
1115,239637
1116,260832
1117,256575
1118,263427
1119,262665
1120,314484
1121,232665
1122,234948
1123,250944
1124,262506
1125,247740
1126,251727
1127,289572
1128,252438
1129,237216
1130,250770
1131,257226
1132,272439
1133,258210
1134,299265
1135,270540
1136,247158
1137,255330
1138,252240
1139,261129
1140,260385
1141,249474
1142,248709
1143,261702
1144,263415
1145,263037
1146,245961
1147,243024
1148,251229
1149,264930
1150,262683
1151,247170
1152,281631
1153,258567
1154,259557
1155,254706
1156,229812
1157,271746
1158,268134
1159,254598
1160,253596
1161,255996
1162,249489
1163,244236
1164,263340
1165,231210
1166,263466
1167,258468
1168,298494
1169,240867
1170,257091
1171,249975
1172,254475
1173,254910
1174,244983
1175,259683
1176,267252
1177,230250
1178,287859
1179,273018
1180,261189
1181,257712
1182,290172
1183,268443
1184,246339
1185,244071
1186,258330
1187,260253
1188,265107
1189,257202
1190,259119
1191,262692
1192,252189
1193,263004
1194,250440
1195,255111
1196,255774
1197,242436
1198,258867
1199,262554
1200,298788
1201,247953
1202,262497
1203,226353
1204,256311
1205,271542
1206,252936
1207,265029
1208,278100
1209,266703
1210,250215
1211,256827
1212,259491
1213,258321
1214,259020
1215,238962
1216,258405
1217,264996
1218,273297
1219,240927
1220,288090
1221,260394
1222,249474
1223,269295
1224,257571
1225,266379
1226,257466
1227,254406
1228,289173
1229,270603
1230,251709
1231,270327
1232,238758
1233,261960
1234,263160
1235,248952
1236,258777
1237,251325
1238,257823
1239,278307
1240,257298
1241,263199
1242,248250
1243,257061
1244,249843
1245,248763
1246,273372
1247,256530
1248,236241
1249,262701
1250,254100
1251,291381
1252,234324
1253,285876
1254,263280
1255,261999
1256,224802
1257,249402
1258,232851
1259,262776
1260,248028
1261,295974
1262,261987
1263,250302
1264,254916
1265,244173
1266,250470
1267,264213
1268,268938
1269,239859
1270,252636
1271,246786
1272,252063
1273,234285
1274,261192
1275,237990
1276,251943
1277,270324
1278,254616
1279,235518
1280,263811
1281,256680
1282,259659
1283,267315
1284,265665
1285,257514
1286,253302
1287,260553
1288,253983
1289,247080
1290,261309
1291,273012
1292,261864
1293,246069
1294,263685
1295,243057
1296,257418
1297,284406
1298,256956
1299,244959
1300,261045
1301,264087
1302,253353
1303,270732
1304,259329
1305,279135
1306,247929
1307,240375
1308,291009
1309,286917
1310,249540
1311,271089
1312,265281
1313,255972
1314,261615
1315,248808
1316,269970
1317,265875
1318,277836
1319,257364
1320,251520
1321,246150
1322,259410
1323,252207
1324,262014
1325,240591
1326,244731
1327,263172
1328,243417
1329,267474
1330,233169
1331,262305
1332,252408
1333,260112
1334,262479
1335,257718
1336,255468
1337,258906
1338,256701
1339,276141
1340,275358
1341,248457
1342,251220
1343,228237
1344,254148
1345,247776
1346,230094
1347,252600
1348,240195
1349,235026
1350,241224
1351,244362
1352,269784
1353,246810
1354,254190
1355,259053
1356,257457
1357,257700
1358,252339
1359,257193
1360,260049
1361,243471
1362,274833
1363,272058
1364,223221
1365,285834
1366,234768
1367,257940
1368,253599
1369,228849
1370,250191
1371,274260
1372,254586
1373,253983
1374,285471
1375,242133
1376,265062
1377,261285
1378,247278
1379,259053
1380,252579
1381,263310
1382,256491
1383,253209
1384,266400
1385,285657
1386,236460
1387,250374
1388,262221
1389,264006
1390,246132
1391,240711
1392,253848
1393,258228
1394,261855
1395,255714
1396,255819
1397,258648
1398,270291
1399,268320
1400,258183
1401,232980
1402,265632
1403,240600
1404,256107
1405,251619
1406,254085
1407,266490
1408,259872
1409,257574
1410,257007
1411,250497
1412,256332
1413,263805
1414,265395
1415,261411
1416,253617
1417,257193
1418,233949
1419,265314
1420,248397
1421,254898
1422,283722
1423,270645
1424,245463
1425,260874
1426,259710
1427,265743
1428,249294
1429,251667
1430,258243
1431,260037
1432,237048
1433,248388
1434,274017
1435,257703
1436,255261
1437,271974
1438,261156
1439,258930
1440,263043
1441,247479
1442,258756
1443,253662
1444,263604
1445,239361
1446,256869
1447,267006
1448,261270
1449,254010
1450,252882
1451,255087
1452,270078
1453,249159
1454,253104
1455,261876
1456,291093
1457,268230
1458,246195
1459,252318
1460,259488
1461,262425
1462,272289
1463,253551
1464,249840
1465,269082
1466,251076
1467,240420
1468,254502
1469,255366
1470,246105
1471,255780
1472,245325
1473,243012
1474,254766
1475,228489
1476,231441
1477,260328
1478,235911
1479,252564
1480,271188
1481,237432
1482,266928
1483,244779
1484,242829
1485,268107
1486,270474
1487,251178
1488,255624
1489,265047
1490,270975
1491,250410
1492,266592
1493,272016
1494,256764
1495,268971
1496,247848
1497,259800
1498,254769
1499,256929
1500,259452
1501,249939
1502,255360
1503,239760
1504,251985
1505,231855
1506,254799
1507,250392
1508,248577
1509,242631
1510,271614
1511,256071
1512,254529
1513,258414
1514,262302
1515,255075
1516,257439
1517,249099
1518,251676
1519,256074
1520,259680
1521,246015
1522,258564
1523,242532
1524,252429
1525,241572
1526,259593
1527,270696
1528,262785
1529,275472
1530,252357
1531,239433
1532,272109
1533,291801
1534,263310
1535,251319
1536,257556
1537,260481
1538,223638
1539,235023
1540,261978
1541,255510
1542,251223
1543,251220
1544,248460
1545,240183
1546,336570
1547,274734
1548,251844
1549,260886
1550,268566
1551,254721
1552,259152
1553,263664
1554,291123
1555,250620
1556,245283
1557,273453
1558,234411
1559,287730
1560,239370
1561,263367
1562,257346
1563,259677
1564,245304
1565,255348
1566,254319
1567,268545
1568,237219
1569,301827
1570,240477
1571,275889
1572,260451
1573,252486
1574,259536
1575,261657
1576,226665
1577,257775
1578,252246
1579,289482
1580,247572
1581,266121
1582,230742
1583,255159
1584,229701
1585,243534
1586,259941
1587,258414
1588,267507
1589,256665
1590,251154
1591,240333
1592,276675
1593,280704
1594,290619
1595,265266
1596,259401
1597,250173
1598,257532
1599,260094
1600,257709
1601,244797
1602,258147
1603,248319
1604,254121
1605,279300
1606,255561
1607,267990
1608,264177
1609,271026
1610,251079
1611,236154
1612,267771
1613,255810
1614,267576
1615,240996
1616,256929
1617,260634
1618,231381
1619,254424
1620,249150
1621,262674
1622,267963
1623,249093
1624,257868
1625,243891
1626,264243
1627,252153
1628,234927
1629,255789
1630,259548
1631,257499
1632,251175
1633,239724
1634,256746
1635,248820
1636,262977
1637,276690
1638,260163
1639,251430
1640,256035
1641,259920
1642,263715
1643,235743
1644,259845
1645,240822
1646,256275
1647,260601
1648,256812
1649,257745
1650,256500
1651,233592
1652,257742
1653,249633
1654,264417
1655,264369
1656,266016
1657,264114
1658,241047
1659,259200
1660,264225
1661,250200
1662,247791
1663,254346
1664,231108
1665,249258
1666,250314
1667,234918
1668,249297
1669,252984
1670,256146
1671,274869
1672,253071
1673,255282
1674,288942
1675,255891
1676,256458
1677,274524
1678,292161
1679,237084
1680,258579
1681,261168
1682,258375
1683,242781
1684,266874
1685,260643
1686,257673
1687,265635
1688,241668
1689,255780
1690,262329
1691,255003
1692,283416
1693,251232
1694,255312
1695,231123
1696,256593
1697,286545
1698,254283
1699,288723
1700,229200
1701,253962
1702,264741
1703,247734
1704,252471
1705,261633
1706,248334
1707,269808
1708,228216
1709,249372
1710,266568
1711,261327
1712,239436
1713,261327
1714,244053
1715,255555
1716,268038
1717,246444
1718,274173
1719,252528
1720,240033
1721,295218
1722,251103
1723,272721
1724,257079
1725,299373
1726,249744
1727,251859
1728,275085
1729,269100
1730,274635
1731,256986
1732,233217
1733,278280
1734,260175
1735,219795
1736,264465
1737,283347
1738,261282
1739,249606
1740,255702
1741,269406
1742,255555
1743,246753
1744,251331
1745,262998
1746,256770
1747,250596
1748,254415
1749,264684
1750,231321
1751,262506
1752,252612
1753,265017
1754,231693
1755,259890
1756,250281
1757,248223
1758,255240
1759,258915
1760,255660
1761,252741
1762,261489
1763,250791
1764,255798
1765,264024
1766,256182
1767,255726
1768,283584
1769,251901
1770,259053
1771,257256
1772,262890
1773,253797
1774,287529
1775,267036
1776,276534
1777,256704
1778,234672
1779,267096
1780,246714
1781,256635
1782,261165
1783,251991
1784,250542
1785,255219
1786,259974
1787,261603
1788,291174
1789,248469
1790,262092
1791,284421
1792,259869
1793,250521
1794,261648
1795,241524
1796,242523
1797,279354
1798,261291
1799,267474
1800,254631
1801,256773
1802,288099
1803,258135
1804,266376
1805,262476
1806,235341
1807,254982
1808,253284
1809,236142
1810,249072
1811,267075
1812,255489
1813,258291
1814,260406
1815,266013
1816,253410
1817,236580
1818,254244
1819,230409
1820,236013
1821,255795
1822,245418
1823,247908
1824,257829
1825,245049
1826,254823
1827,249261
1828,255165
1829,251331
1830,249576
1831,257373
1832,249435
1833,254808
1834,244284
1835,256356
1836,251793
1837,242535
1838,231768
1839,254436
1840,253827
1841,294411
1842,258297
1843,262812
1844,242289
1845,254040
1846,259263
1847,292362
1848,259884
1849,249405
1850,263034
1851,259224
1852,263826
1853,250545
1854,248940
1855,262389
1856,246612
1857,252840
1858,256950
1859,248061
1860,266049
1861,253485
1862,256731
1863,261933
1864,272613
1865,254520
1866,256749
1867,249072
1868,259851
1869,252579
1870,258540
1871,268038
1872,289956
1873,249483
1874,253449
1875,274707
1876,251238
1877,328569
1878,254304
1879,258804
1880,252285
1881,245616
1882,253152
1883,256821
1884,247686
1885,277911
1886,253551
1887,259407
1888,256398
1889,230118
1890,272190
1891,248322
1892,261426
1893,257448
1894,249960
1895,257982
1896,260460
1897,275949
1898,248220
1899,249120
1900,270012
1901,256680
1902,223242
1903,257787
1904,252813
1905,241332
1906,299436
1907,246474
1908,256809
1909,268722
1910,256938
1911,252735
1912,258702
1913,265752
1914,252540
1915,248742
1916,303615
1917,263382
1918,264450
1919,251361
1920,226866
1921,264303
1922,256344
1923,257223
1924,257502
1925,250065
1926,252567
1927,256308
1928,256530
1929,257322
1930,257316
1931,255489
1932,267693
1933,248544
1934,267321
1935,255009
1936,245964
1937,246162
1938,259863
1939,256632
1940,287997
1941,236538
1942,252561
1943,256533
1944,262455
1945,262350
1946,265026
1947,259701
1948,259887
1949,249585
1950,276816
1951,272970
1952,277182
1953,233553
1954,235566
1955,258303
1956,300987
1957,253497
1958,245766
1959,267954
1960,251460
1961,301014
1962,248508
1963,260127
1964,268005
1965,251970
1966,273282
1967,242814
1968,255441
1969,269064
1970,269850
1971,226926
1972,234903
1973,259350
1974,252303
1975,251907
1976,257427
1977,257850
1978,231129
1979,275772
1980,246840
1981,256665
1982,262365
1983,262620
1984,251388
1985,237597
1986,257685
1987,265953
1988,258753
1989,261396
1990,268002
1991,253461
1992,250665
1993,260943
1994,272748
1995,262008
1996,263067
1997,239307
1998,264102
1999,262194
2000,271344
2001,256149
2002,270795
2003,250371
2004,274833
2005,248505
2006,256557
2007,235041
2008,258267
2009,235149
2010,269163
2011,263061
2012,231546
2013,277848
2014,254862
2015,247224
2016,260409
2017,254058
2018,281427
2019,258855
2020,252405
2021,295872
2022,251427
2023,252078
2024,262182
2025,258687
2026,247194
2027,263685
2028,241701
2029,266016
2030,261228
2031,261156
2032,259641
2033,240270
2034,248613
2035,250923
2036,257961
2037,264399
2038,254460
2039,260265
2040,261975
2041,234996
2042,252009
2043,276210
2044,250893
2045,259920
2046,255102
2047,238203
2048,255702
2049,255306
2050,291393
2051,261378
2052,253815
2053,250947
2054,252537
2055,248364
2056,251628
2057,291459
2058,225330
2059,266904
2060,256554
2061,255849
2062,241839
2063,262440
2064,254451
2065,250845
2066,269856
2067,268113
2068,246849
2069,262368
2070,259299
2071,245919
2072,233751
2073,261852
2074,236565
2075,238719
2076,257139
2077,238059
2078,253116
2079,255027
2080,247512
2081,232182
2082,250047
2083,265539
2084,291321
2085,254001
2086,256368
2087,250086
2088,271323
2089,248004
2090,255849
2091,279324
2092,255336
2093,252993
2094,275682
2095,257391
2096,268569
2097,295923
2098,250455
2099,253905
2100,256161
2101,263244
2102,259635
2103,258225
2104,257547
2105,242547
2106,245964
2107,255585
2108,238794
2109,234291
2110,255948
2111,247359
2112,285903
2113,231150
2114,250731
2115,241881
2116,260232
2117,265863
2118,261441
2119,244701
2120,288786
2121,253002
2122,265224
2123,232476
2124,250704
2125,235626
2126,252996
2127,252183
2128,247263
2129,266583
2130,263253
2131,235743
2132,257283
2133,254325
2134,287166
2135,261453
2136,232539
2137,244029
2138,257676
2139,251223
2140,266919
2141,257589
2142,286362
2143,262680
2144,265875
2145,238404
2146,239187
2147,256440
2148,250050
2149,246816
2150,260289
2151,247824
2152,252681
2153,242604
2154,226893
2155,257373
2156,288306
2157,252150
2158,246744
2159,249339
2160,258096
2161,256647
2162,249249
2163,244419
2164,292506
2165,249267
2166,263460
2167,256602
2168,250620
2169,260088
2170,238866
2171,264294
2172,250053
2173,272313
2174,265479
2175,255606
2176,242013
2177,251472
2178,252063
2179,260160
2180,279774
2181,236604
2182,267729
2183,257562
2184,258243
2185,257985
2186,260913
2187,262275
2188,228285
2189,254571
2190,264123
2191,244482
2192,260013
2193,245835
2194,265719
2195,244935
2196,249810
2197,265245
2198,257784
2199,286089
2200,246555
2201,253176
2202,255930
2203,254028
2204,245937
2205,275922
2206,261429
2207,238209
2208,257439
2209,279315
2210,252441
2211,247032
2212,246858
2213,261606
2214,256188
2215,270363
2216,243573
2217,254229
2218,259119
2219,254439
2220,258531
2221,248643
2222,253503
2223,286977
2224,255294
2225,254358
2226,250527
2227,272715
2228,254955
2229,257814
2230,251010
2231,257733
2232,259218
2233,254184
2234,269958
2235,260145
2236,257145
2237,271158
2238,252948
2239,258789
2240,262173
2241,253305
2242,240807
2243,262467
2244,257220
2245,264006
2246,243207
2247,257319
2248,244617
2249,290523
2250,292980
2251,257811
2252,260265
2253,261447
2254,269868
2255,254205
2256,250368
2257,255507
2258,265383
2259,258027
2260,254838
2261,239583
2262,231663
2263,233061
2264,238386
2265,262911
2266,292176
2267,257478
2268,291813
2269,260247
2270,271359
2271,252027
2272,262938
2273,242694
2274,263196
2275,265572
2276,250710
2277,263910
2278,254025
2279,253986
2280,259644
2281,250455
2282,267189
2283,257019
2284,250503
2285,226470
2286,265488
2287,262572
2288,251112
2289,258897
2290,239685
2291,255924
2292,259080
2293,247983
2294,257043
2295,256506
2296,260385
2297,257022
2298,248337
2299,261735
2300,236826
2301,245961
2302,297468
2303,248292
2304,252078
2305,265122
2306,257376
2307,300588
2308,256557
2309,246660
2310,258528
2311,296082
2312,267909
2313,268779
2314,242415
2315,220326
2316,259998
2317,258507
2318,226146
2319,259599
2320,268113
2321,262980
2322,253923
2323,268176
2324,275637
2325,256272
2326,267756
2327,249069
2328,255705
2329,262086
2330,249792
2331,249171
2332,265017
2333,295230
2334,250644
2335,228069
2336,259428
2337,250035
2338,260847
2339,249597
2340,294450
2341,261366
2342,260670
2343,276591
2344,252381
2345,263112
2346,264054
2347,247080
2348,253446
2349,258621
2350,259524
2351,236013
2352,232167
2353,257430
2354,262626
2355,263244
2356,274317
2357,267297
2358,262695
2359,275367
2360,256359
2361,227763
2362,259944
2363,270609
2364,251643
2365,236364
2366,247905
2367,254832
2368,252843
2369,227166
2370,260460
2371,261393
2372,246108
2373,250539
2374,265398
2375,241107
2376,259143
2377,261135
2378,259584
2379,265032
2380,238566
2381,280851
2382,260310
2383,254784
2384,266286
2385,256137
2386,255075
2387,255561
2388,262002
2389,269028
2390,257010
2391,248184
2392,259134
2393,279471
2394,267618
2395,247731
2396,273369
2397,247701
2398,250917
2399,254763
2400,258210
2401,241698
2402,289032
2403,275676
2404,254403
2405,248616
2406,263667
2407,250143
2408,242571
2409,246726
2410,254256
2411,265122
2412,250821
2413,258390
2414,254628
2415,260808
2416,253248
2417,260052
2418,255123
2419,261831
2420,245919
2421,252036
2422,260487
2423,255096
2424,260520
2425,258765
2426,253185
2427,260124
2428,253359
2429,251181
2430,263028
2431,247257
2432,245433
2433,270258
2434,250734
2435,251562
2436,243249
2437,246579
2438,255276
2439,285258
2440,272238
2441,252933
2442,256764
2443,253398
2444,254547
2445,248988
2446,255693
2447,290175
2448,245007
2449,262407
2450,262722
2451,267726
2452,295104
2453,253482
2454,263778
2455,259353
2456,255795
2457,263001
2458,258705
2459,258111
2460,262947
2461,260193
2462,265722
2463,232353
2464,270558
2465,263898
2466,257076
2467,252378
2468,253938
2469,253887
2470,263649
2471,243750
2472,255009
2473,252078
2474,268095
2475,270144
2476,225336
2477,252639
2478,260433
2479,254559
2480,249999
2481,255510
2482,257064
2483,261288
2484,242391
2485,259236
2486,252705
2487,268413
2488,242754
2489,253716
2490,267663
2491,262128
2492,262119
2493,259317
2494,254235
2495,253275
