iteration,ticks
0,534906
1,542820
2,520554
3,521772
4,531216
5,497079
6,504528
7,496947
8,579309
9,511869
10,505845
11,517236
12,512553
13,509793
14,498126
15,494340
16,509670
17,504177
18,503490
19,472014
20,510693
21,497289
22,455082
23,529716
24,422931
25,501519
26,514818
27,522822
28,499479
29,483150
30,450129
31,481620
32,482376
33,489972
34,508068
35,515403
36,486153
37,500754
38,450264
39,505839
40,538734
41,495126
42,491562
43,510855
44,524007
45,497322
46,495090
47,501123
48,511404
49,510681
50,511788
51,528774
52,514041
53,493221
54,508956
55,522249
56,503199
57,525402
58,510111
59,504930
60,500598
61,515865
62,511404
63,506709
64,490464
65,523263
66,520893
67,507720
68,571281
69,518205
70,529767
71,498900
72,447717
73,648846
74,506094
75,488247
76,509682
77,508089
78,581562
79,492651
80,578505
81,508584
82,498705
83,516837
84,454656
85,521202
86,511104
87,509346
88,506370
89,501273
90,514344
91,507615
92,505047
93,510450
94,501510
95,544125
96,505740
97,510336
98,577602
99,529428
100,513054
101,560220
102,495168
103,528909
104,571749
105,539418
106,501876
107,482331
108,515844
109,563439
110,504645
111,534438
112,554637
113,512637
114,572559
115,475233
116,455088
117,489519
118,499143
119,502146
120,504744
121,449673
122,530724
123,501066
124,460821
125,508791
126,501222
127,457047
128,520002
129,574875
130,499032
131,503949
132,513048
133,497916
134,498432
135,480282
136,496380
137,578754
138,495657
139,518157
140,501681
141,518844
142,476415
143,501399
144,495600
145,523449
146,491349
147,497787
148,443400
149,468807
150,497538
151,492174
152,512721
153,491502
154,508659
155,510675
156,496197
157,504588
158,502683
159,498726
160,504003
161,493395
162,513795
163,495135
164,492969
165,504678
166,476307
167,493011
168,551106
169,500199
170,576252
171,497436
172,501198
173,501363
174,502236
175,505479
176,575433
177,505248
178,556458
179,499281
180,503058
181,495156
182,514629
183,502935
184,495297
185,505815
186,502875
187,484686
188,502134
189,494574
190,520671
191,505392
192,497481
193,511635
194,505485
195,473046
196,446763
197,501474
198,525597
199,495279
200,449823
201,502956
202,494856
203,504492
204,503274
205,435240
206,500160
207,490362
208,464595
209,504390
210,533667
211,478275
212,504171
213,462258
214,529611
215,509346
216,475569
217,464769
218,495045
219,500736
220,507291
221,502341
222,485142
223,509385
224,510939
225,496860
226,469329
227,510858
228,430158
229,497343
230,518754
231,434664
232,501555
233,505509
234,517203
235,493845
236,514659
237,504774
238,448407
239,495513
240,513597
241,500370
242,503427
243,508836
244,502779
245,476106
246,501951
247,501870
248,495060
249,507975
250,475278
251,506955
252,513876
253,506577
254,506613
255,470202
256,547770
257,489276
258,514467
259,495936
260,544500
261,476442
262,482394
263,496557
264,494622
265,542373
266,515760
267,498030
268,496986
269,501219
270,486036
271,496848
272,518304
273,514047
274,500610
275,507273
276,519774
277,518151
278,469425
279,513264
280,512625
281,505749
282,506433
283,493782
284,493632
285,503304
286,518223
287,506226
288,560259
289,500295
290,517212
291,505053
292,463749
293,491268
294,503238
295,500022
296,498771
297,506547
298,462054
299,511323
300,544047
301,502659
302,485481
303,509406
304,558948
305,502590
306,505158
307,504885
308,477732
309,528855
310,507342
311,489681
312,455352
313,571170
314,483753
315,492768
316,485640
317,498408
318,505839
319,485739
320,499383
321,546141
322,506901
323,563250
324,481365
325,503550
326,498270
327,492219
328,582693
329,531654
330,513309
331,493932
332,503724
333,494613
334,504780
335,468663
336,509874
337,516831
338,460638
339,476865
340,480747
341,483549
342,568233
343,496536
344,510165
345,533601
346,503859
347,506346
348,495126
349,479931
350,569625
351,521121
352,486603
353,487161
354,501471
355,508164
356,504642
357,510039
358,509772
359,546012
360,506217
361,495543
362,517839
363,501543
364,651471
365,507255
366,500739
367,444555
368,501351
369,501411
370,458853
371,492231
372,500994
373,502335
374,504396
375,575625
376,505659
377,517920
378,506700
379,513288
380,501762
381,489333
382,482727
383,503166
384,475008
385,529728
386,495174
387,496608
388,504426
389,502719
390,509382
391,497784
392,523479
393,508698
394,519405
395,500775
396,576441
397,482823
398,522225
399,454194
400,488616
401,509952
402,510540
403,543639
404,502872
405,477900
406,488355
407,508518
408,500226
409,529587
410,507807
411,501462
412,561411
413,521337
414,496170
415,554883
416,505341
417,504015
418,492636
419,462195
420,502860
421,505626
422,506448
423,499341
424,511080
425,482574
426,673188
427,490974
428,508236
429,504033
430,507717
431,513165
432,517533
433,509106
434,514506
435,484641
436,500241
437,496704
438,490509
439,590313
440,497850
441,505848
442,521133
443,500349
444,497226
445,500061
446,504228
447,499734
448,448698
449,509943
450,507732
451,500784
452,487293
453,472014
454,502500
455,452622
456,478518
457,493128
458,502932
459,504081
460,480588
461,513915
462,503025
463,507534
464,488919
465,474024
466,504462
467,501843
468,495330
469,513204
470,464472
471,519882
472,517191
473,562971
474,517239
475,448638
476,512151
477,460521
478,503970
479,515451
480,506145
481,505257
482,570036
483,441741
484,495051
485,502425
486,535809
487,503673
488,513609
489,479844
490,496422
491,505923
492,475776
493,494214
494,521448
495,502263
496,458751
497,514914
498,520128
499,521442
500,495756
501,502539
502,498474
503,512451
504,502167
505,495672
506,514059
507,434670
508,501591
509,511098
510,501621
511,465363
512,502032
513,503475
514,508242
515,507495
516,496065
517,509328
518,498510
519,492696
520,502710
521,506079
522,551661
523,508113
524,581358
525,469329
526,545799
527,499419
528,501813
529,509490
530,510258
531,504339
532,516912
533,502194
534,494931
535,507579
536,502371
537,510234
538,499923
539,446910
540,503970
541,457335
542,508008
543,502680
544,541116
545,527043
546,506844
547,457101
548,504423
549,571353
550,497604
551,540696
552,515136
553,498537
554,496575
555,501873
556,492792
557,470109
558,521208
559,538326
560,495393
561,464757
562,502410
563,560922
564,512190
565,545115
566,492207
567,501420
568,544347
569,486810
570,501243
571,480969
572,536328
573,497382
574,480123
575,508113
576,619728
577,507003
578,505434
579,500007
580,467586
581,454098
582,518016
583,510069
584,499044
585,505104
586,450111
587,523749
588,502182
589,518655
590,504705
591,490284
592,506352
593,480927
594,457584
595,452004
596,567972
597,509427
598,510645
599,508515
600,515112
601,511083
602,497166
603,468327
604,487206
605,497904
606,501426
607,504729
608,521649
609,475002
610,501522
611,504177
612,499968
613,502164
614,474054
615,485880
616,492927
617,506031
618,508341
619,501189
620,511302
621,516093
622,525837
623,507480
624,506358
625,496200
626,507201
627,481353
628,451686
629,506388
630,505734
631,453291
632,492936
633,510303
634,513711
635,509079
636,473511
637,516111
638,508104
639,512202
640,498087
641,496629
642,502290
643,524286
644,470103
645,497067
646,493155
647,497304
648,496671
649,450132
650,492696
651,595587
652,521700
653,478455
654,504723
655,491523
656,455298
657,499386
658,501981
659,445302
660,451800
661,554802
662,499944
663,508674
664,464898
665,494937
666,465123
667,501690
668,497028
669,563502
670,497157
671,543018
672,504219
673,512511
674,511761
675,516936
676,475176
677,545415
678,513528
679,494751
680,509895
681,494745
682,494817
683,561438
684,500574
685,494394
686,490014
687,493485
688,510414
689,498795
690,582891
691,540375
692,500277
693,503685
694,491850
695,511530
696,501435
697,489072
698,456363
699,494610
700,448737
701,486684
702,507270
703,499995
704,510555
705,505488
706,516726
707,491148
708,508095
709,501135
710,492813
711,505755
712,495453
713,501789
714,456588
715,581100
716,521094
717,500421
718,500394
719,506739
720,503160
721,496668
722,501339
723,492096
724,543090
725,510468
726,438489
727,509451
728,498723
729,482181
730,554364
731,501561
732,514026
733,507126
734,519030
735,505752
736,496491
737,470316
738,497493
739,539529
740,496662
741,505257
742,530307
743,486999
744,488349
745,501606
746,557841
747,506955
748,491640
749,514527
750,507462
751,497964
752,497934
753,502878
754,521028
755,494913
756,500763
757,504456
758,436389
759,559989
760,456693
761,504078
762,554067
763,509904
764,413475
765,571287
766,501918
767,515883
768,479115
769,503397
770,510768
771,584571
772,490386
773,504744
774,504135
775,507189
776,518169
777,469956
778,495510
779,489816
780,504609
781,492825
782,494772
783,516975
784,512178
785,518004
786,511740
787,517503
788,500433
789,513384
790,505800
791,506595
792,499074
793,574662
794,510717
795,530520
796,517854
797,509406
798,506040
799,531261
800,504474
801,453984
802,498174
803,607182
804,508374
805,505872
806,506991
807,524640
808,498117
809,500196
810,505326
811,507339
812,538965
813,500766
814,501843
815,457497
816,496605
817,507312
818,531912
819,501807
820,481668
821,526065
822,502605
823,532440
824,507753
825,511758
826,533466
827,471657
828,511830
829,500448
830,413862
831,500025
832,505149
833,499101
834,499236
835,467532
836,550209
837,489420
838,500814
839,505233
840,506436
841,508710
842,510927
843,506445
844,504717
845,455292
846,461154
847,524319
848,505218
849,500751
850,509829
851,501339
852,500061
853,494250
854,516267
855,497655
856,447669
857,496218
858,451866
859,553170
860,496434
861,492252
862,505548
863,510957
864,514062
865,506553
866,489759
867,503391
868,447924
869,508440
870,540042
871,509523
872,486021
873,460344
874,504387
875,506343
876,504339
877,526668
878,570429
879,518163
880,499167
881,495396
882,503412
883,498903
884,477891
885,497631
886,454752
887,495381
888,502785
889,492981
890,504519
891,481383
892,491706
893,502692
894,505188
895,502419
896,514923
897,514275
898,501324
899,502413
900,466557
901,459702
902,511863
903,491820
904,496431
905,457260
906,575808
907,504891
908,452508
909,505437
910,510612
911,512607
912,561456
913,493128
914,496602
915,509289
916,501684
917,511185
918,511110
919,454938
920,490173
921,553179
922,495228
923,501084
924,470064
925,496554
926,497463
927,492048
928,520089
929,636099
930,492909
931,507807
932,500961
933,538734
934,500694
935,515406
936,499875
937,496998
938,525825
939,511515
940,494913
941,520314
942,582081
943,496431
944,479661
945,566436
946,568098
947,491922
948,504864
949,516375
950,502125
951,525414
952,506991
953,514137
954,502788
955,509415
956,466650
957,512961
958,500406
959,493044
960,498504
961,478557
962,493272
963,493560
964,489060
965,493212
966,518850
967,468684
968,507483
969,549459
970,528735
971,572370
972,499416
973,534390
974,500538
975,493866
976,511686
977,500031
978,421095
979,496002
980,518508
981,514608
982,498078
983,453513
984,509187
985,455160
986,514260
987,503907
988,514575
989,505815
990,472140
991,493419
992,510867
993,571704
994,461724
995,519276
996,541386
997,498255
998,482922
999,510144
1000,505155
1001,499710
1002,481200
1003,511485
1004,504363
1005,499470
1006,498561
1007,506052
1008,465723
1009,500106
1010,475194
1011,518766
1012,495225
1013,535743
1014,504861
1015,592260
1016,506271
1017,499683
1018,500199
1019,509070
1020,560067
1021,495099
1022,501573
1023,457050
1024,478368
1025,496617
1026,507420
1027,448029
1028,452379
1029,506268
1030,526869
1031,511152
1032,515913
1033,447441
1034,492840
1035,503706
1036,512322
1037,525081
1038,537828
1039,495387
1040,508014
1041,473562
1042,501615
1043,558003
1044,500961
1045,519363
1046,500781
1047,498528
1048,457716
1049,516540
1050,496956
1051,499887
1052,507144
1053,499092
1054,524520
1055,522648
1056,501786
1057,505329
1058,486723
1059,534465
1060,569829
1061,501978
1062,507813
1063,521478
1064,550770
1065,499659
1066,499629
1067,495060
1068,504708
1069,507279
1070,523113
1071,527043
1072,501204
1073,508230
1074,503763
1075,514302
1076,496350
1077,495579
1078,511341
1079,500349
1080,502719
1081,500316
1082,486963
1083,465915
1084,491667
1085,503691
1086,536124
1087,503109
1088,502464
1089,506052
1090,497739
1091,502884
1092,454791
1093,503700
1094,496026
1095,531129
1096,508752
1097,488337
1098,469758
1099,512040
1100,496386
1101,500430
1102,514986
1103,495051
1104,519828
1105,447831
1106,485478
1107,499878
1108,494106
1109,497340
1110,497868
1111,497301
1112,503694
1113,507069
1114,510462
1115,464241
1116,503394
1117,482394
1118,489642
1119,523011
1120,573021
1121,461892
1122,468021
1123,490809
1124,518418
1125,523209
1126,511548
1127,550869
1128,502362
1129,472269
1130,495810
1131,502947
1132,502176
1133,493209
1134,581631
1135,538293
1136,483090
1137,501690
1138,528900
1139,504732
1140,498966
1141,477165
1142,499305
1143,508362
1144,510990
1145,509847
1146,483807
1147,462780
1148,499272
1149,490755
1150,485946
1151,498288
1152,555162
1153,509664
1154,496704
1155,500862
1156,449613
1157,493329
1158,508608
1159,508419
1160,541881
1161,502788
1162,496011
1163,499779
1164,515739
1165,448680
1166,503250
1167,509373
1168,569973
1169,482760
1170,507381
1171,501681
1172,514410
1173,489132
1174,474384
1175,494496
1176,562572
1177,467112
1178,547038
1179,514152
1180,496416
1181,498894
1182,595989
1183,526425
1184,509550
1185,483672
1186,504432
1187,550188
1188,499635
1189,495432
1190,514344
1191,505332
1192,501951
1193,492906
1194,482613
1195,494100
1196,518688
1197,520893
1198,501039
1199,494337
1200,565752
1201,506232
1202,527484
1203,459600
1204,533772
1205,540267
1206,495285
1207,500058
1208,518274
1209,533703
1210,498699
1211,487629
1212,484998
1213,498681
1214,511296
1215,448569
1216,499377
1217,519045
1218,535272
1219,470229
1220,563442
1221,500076
1222,504459
1223,508827
1224,492510
1225,504129
1226,496575
1227,509400
1228,576030
1229,496380
1230,483720
1231,539412
1232,485031
1233,508938
1234,505275
1235,512295
1236,511884
1237,502053
1238,492117
1239,515292
1240,479142
1241,508140
1242,506925
1243,505542
1244,502047
1245,496407
1246,495570
1247,484506
1248,487392
1249,524388
1250,511728
1251,565482
1252,464247
1253,587313
1254,508440
1255,509004
1256,443565
1257,500565
1258,456804
1259,497787
1260,497406
1261,598398
1262,531987
1263,503514
1264,504171
1265,507327
1266,505140
1267,521247
1268,496989
1269,469542
1270,505911
1271,504240
1272,496503
1273,468336
1274,499908
1275,457302
1276,492480
1277,510534
1278,501975
1279,454824
1280,500226
1281,513324
1282,497079
1283,499239
1284,522678
1285,506793
1286,497547
1287,508764
1288,496077
1289,542091
1290,498450
1291,522708
1292,504609
1293,486816
1294,504987
1295,471525
1296,509226
1297,509361
1298,534264
1299,482208
1300,521493
1301,511794
1302,501432
1303,501360
1304,508578
1305,509769
1306,495513
1307,470595
1308,566256
1309,572577
1310,486810
1311,538146
1312,514509
1313,495312
1314,488793
1315,502335
1316,499158
1317,510300
1318,498429
1319,498309
1320,539559
1321,479964
1322,518445
1323,513762
1324,505026
1325,464652
1326,457803
1327,489327
1328,476112
1329,519252
1330,460629
1331,500874
1332,509565
1333,497973
1334,503313
1335,527619
1336,497214
1337,512496
1338,500010
1339,518157
1340,486330
1341,507633
1342,503364
1343,437658
1344,485943
1345,504777
1346,451386
1347,470127
1348,507009
1349,456087
1350,476205
1351,447378
1352,504636
1353,503451
1354,501420
1355,505635
1356,503913
1357,511923
1358,511956
1359,505266
1360,516072
1361,509841
1362,501975
1363,569307
1364,458292
1365,565449
1366,482034
1367,497760
1368,507045
1369,470049
1370,500838
1371,565878
1372,517026
1373,496638
1374,552714
1375,477135
1376,510261
1377,497793
1378,499893
1379,509298
1380,502488
1381,522540
1382,507684
1383,512772
1384,518451
1385,560814
1386,461727
1387,515379
1388,488322
1389,502374
1390,489606
1391,474231
1392,508737
1393,505068
1394,501615
1395,484398
1396,488619
1397,507174
1398,501714
1399,551331
1400,502476
1401,456285
1402,538338
1403,487263
1404,500163
1405,511899
1406,499803
1407,510168
1408,486759
1409,497691
1410,507870
1411,510387
1412,517284
1413,490836
1414,497247
1415,502035
1416,506517
1417,506169
1418,456510
1419,503007
1420,500139
1421,503775
1422,560664
1423,508857
1424,499374
1425,518523
1426,482760
1427,506799
1428,525342
1429,503112
1430,506532
1431,505407
1432,459918
1433,502842
1434,513771
1435,497565
1436,501915
1437,508548
1438,494697
1439,501003
1440,506103
1441,501489
1442,505941
1443,503232
1444,513969
1445,486006
1446,508443
1447,496512
1448,499530
1449,510939
1450,502782
1451,501969
1452,501933
1453,503109
1454,504060
1455,504435
1456,582684
1457,516723
1458,500913
1459,505206
1460,505419
1461,498048
1462,492012
1463,494250
1464,496752
1465,543471
1466,497568
1467,464829
1468,502653
1469,492624
1470,500235
1471,483681
1472,474486
1473,478914
1474,517014
1475,451995
1476,473859
1477,507312
1478,456843
1479,511329
1480,496464
1481,469062
1482,534951
1483,493509
1484,472080
1485,526716
1486,510381
1487,492399
1488,500031
1489,515340
1490,571167
1491,506994
1492,499344
1493,499998
1494,499629
1495,504732
1496,519876
1497,505674
1498,499389
1499,510012
1500,518997
1501,502614
1502,504924
1503,472566
1504,485283
1505,453663
1506,504648
1507,524094
1508,494613
1509,472077
1510,556560
1511,507798
1512,497358
1513,496149
1514,507633
1515,532053
1516,507423
1517,504897
1518,493383
1519,504054
1520,503199
1521,499563
1522,500445
1523,482763
1524,481716
1525,498567
1526,500130
1527,497556
1528,504822
1529,500340
1530,503214
1531,450978
1532,552291
1533,568236
1534,557664
1535,504006
1536,510513
1537,517314
1538,459813
1539,453582
1540,510075
1541,505977
1542,499938
1543,496821
1544,508689
1545,484236
1546,617097
1547,493209
1548,505044
1549,523857
1550,498456
1551,500853
1552,500562
1553,497547
1554,571557
1555,494886
1556,484254
1557,496401
1558,453642
1559,511362
1560,503676
1561,510639
1562,492063
1563,506934
1564,506082
1565,488043
1566,498957
1567,506769
1568,471645
1569,561825
1570,481137
1571,556524
1572,533442
1573,499815
1574,508617
1575,503946
1576,453183
1577,502389
1578,501075
1579,563973
1580,487494
1581,539868
1582,470238
1583,496491
1584,460011
1585,483132
1586,497292
1587,489207
1588,508650
1589,506157
1590,496704
1591,466062
1592,503427
1593,576561
1594,572382
1595,508584
1596,496377
1597,497838
1598,502284
1599,498108
1600,508620
1601,471195
1602,511446
1603,473178
1604,489609
1605,487272
1606,522546
1607,519294
1608,515781
1609,528396
1610,506943
1611,462318
1612,503826
1613,498720
1614,509907
1615,454167
1616,499302
1617,495915
1618,461142
1619,507708
1620,494565
1621,510114
1622,531771
1623,515151
1624,506361
1625,473718
1626,494175
1627,508947
1628,458937
1629,503424
1630,498900
1631,505317
1632,511734
1633,490164
1634,501909
1635,501831
1636,510192
1637,551589
1638,500439
1639,499425
1640,503199
1641,511266
1642,505377
1643,459432
1644,506607
1645,465093
1646,505209
1647,498315
1648,507480
1649,498138
1650,496692
1651,471552
1652,500679
1653,514713
1654,504168
1655,511548
1656,506151
1657,525696
1658,458895
1659,494250
1660,489651
1661,506055
1662,510795
1663,489909
1664,461724
1665,472467
1666,489381
1667,452187
1668,481842
1669,512328
1670,512349
1671,510090
1672,492243
1673,509172
1674,580260
1675,506667
1676,506625
1677,512379
1678,571662
1679,478986
1680,494445
1681,517377
1682,503322
1683,470235
1684,527628
1685,497949
1686,521601
1687,500934
1688,472029
1689,515271
1690,499722
1691,497739
1692,559899
1693,499191
1694,506490
1695,452700
1696,510300
1697,525909
1698,506520
1699,567651
1700,454560
1701,512454
1702,503121
1703,478434
1704,510039
1705,505209
1706,486609
1707,496476
1708,457878
1709,508572
1710,521973
1711,524223
1712,469890
1713,511392
1714,500235
1715,500940
1716,499635
1717,515418
1718,509955
1719,510090
1720,480474
1721,575811
1722,512931
1723,501252
1724,503820
1725,578871
1726,504711
1727,505311
1728,494403
1729,516054
1730,516153
1731,492672
1732,449535
1733,548067
1734,537264
1735,430542
1736,507678
1737,523908
1738,504264
1739,495456
1740,504630
1741,501123
1742,506466
1743,494148
1744,481095
1745,503799
1746,507345
1747,499875
1748,502728
1749,513654
1750,474612
1751,505257
1752,492750
1753,534684
1754,439992
1755,499923
1756,516594
1757,465744
1758,490794
1759,502059
1760,509406
1761,500274
1762,476139
1763,503481
1764,517215
1765,506913
1766,513426
1767,502263
1768,506022
1769,499170
1770,520959
1771,505374
1772,497619
1773,508038
1774,597645
1775,506739
1776,588696
1777,500094
1778,467961
1779,504636
1780,491634
1781,500598
1782,523485
1783,484908
1784,505392
1785,482034
1786,514638
1787,505230
1788,584022
1789,488883
1790,492480
1791,499329
1792,504882
1793,496383
1794,496782
1795,457329
1796,459639
1797,560133
1798,494373
1799,506232
1800,497562
1801,498201
1802,597933
1803,514287
1804,506379
1805,511557
1806,469497
1807,501015
1808,491688
1809,455073
1810,498174
1811,532347
1812,496107
1813,497856
1814,507243
1815,500184
1816,503673
1817,464628
1818,501141
1819,475089
1820,469827
1821,507288
1822,495597
