iteration,ticks
472,21129
473,18459
474,18198
475,18384
476,18117
477,17790
478,17985
479,17445
480,19827
481,19332
482,17403
483,17661
484,17220
485,17052
486,17271
487,17310
488,18813
489,18153
490,17286
491,18021
492,17319
493,17508
494,17850
495,18474
496,18561
497,18951
498,18312
499,17001
500,18552
501,17499
502,18213
503,19836
504,17550
505,19230
506,20151
507,18516
508,17541
509,17103
510,16881
511,18186
512,17460
513,17688
514,17565
515,18609
516,17007
517,17226
518,18258
519,17490
520,17709
521,19335
522,19371
523,18051
524,17577
525,18693
526,17544
527,17520
528,18027
529,17418
530,17631
531,17562
532,17037
533,17787
534,17877
535,18798
536,17541
537,17151
538,17658
539,18318
540,17550
541,18159
542,17622
543,18234
544,17379
545,17697
546,17757
547,17532
548,18138
549,18330
550,18189
551,16923
552,18210
553,18294
554,17073
555,18228
556,18663
557,18876
558,17652
559,17415
560,18498
561,42255
562,19713
563,17199
564,18213
565,17409
566,17709
567,17502
568,17058
569,17301
570,17151
571,18162
572,17787
573,17322
574,17370
575,19293
576,17763
577,17811
578,17325
579,17616
580,17856
581,18993
582,17511
583,17994
584,17541
585,18726
586,17919
587,17388
588,17244
589,17403
590,18504
591,16878
592,17667
593,18120
594,19746
595,16662
596,23160
597,17874
598,17097
599,18867
600,17436
601,18003
602,20286
603,19776
604,18777
605,18054
606,18072
607,17349
608,17736
609,18573
610,17610
611,17121
612,17925
613,17421
614,18033
615,18750
616,17166
617,17787
618,17826
619,17175
620,17802
621,17010
622,18366
623,17244
624,17970
625,17832
626,19239
627,17928
628,17079
629,18288
630,17472
631,18477
632,17979
633,17430
634,17760
635,17715
636,17346
637,18825
638,17382
639,17856
640,17991
641,16812
642,19365
643,19404
644,18192
645,18456
646,17769
647,17832
648,17385
649,17478
650,17334
651,16920
652,19140
653,17865
654,17163
655,17436
656,17121
657,16902
658,18528
659,17739
660,16824
661,17604
662,18612
663,19047
664,18090
665,18429
666,17559
667,17175
668,18486
669,17355
670,17607
671,18102
672,18444
673,18336
674,18213
675,18090
676,18276
677,17763
678,18813
679,18057
680,17460
681,17526
682,17031
683,19632
684,19662
685,18279
686,18177
687,17634
688,16923
689,17895
690,17709
691,17739
692,18498
693,17472
694,17565
695,17904
696,18036
697,18342
698,18462
699,18489
700,18105
701,17622
702,18447
703,18408
704,18012
705,16956
706,18330
707,18264
708,17439
709,17874
710,17661
711,17031
712,17826
713,16944
714,17424
715,17916
716,17640
717,17727
718,18180
719,18597
720,17964
721,18219
722,18984
723,19746
724,19719
725,17961
726,18057
727,17643
728,17691
729,18006
730,18153
731,18231
732,17721
733,17610
734,17514
735,18579
736,18639
737,17571
738,18006
739,18207
740,18471
741,17769
742,18123
743,17634
744,17361
745,16902
746,17919
747,18708
748,18390
749,17880
750,17562
751,17820
752,17850
753,17910
754,17718
755,17409
756,17874
757,17361
758,17331
759,17646
760,17634
761,17688
762,17382
763,18573
764,19659
765,19584
766,19197
767,17925
768,17220
769,17481
770,17475
771,19554
772,18657
773,18762
774,17706
775,18708
776,17772
777,18981
778,16872
779,18066
780,17682
781,17109
782,18174
783,17400
784,18408
785,17082
786,17550
787,18444
788,17775
789,18429
790,17766
791,17499
792,17019
793,18105
794,17217
795,18054
796,18345
797,17328
798,17559
799,17847
800,17784
801,17085
802,17994
803,17898
804,20418
805,19953
806,17151
807,16719
808,17682
809,18048
810,18462
811,17634
812,18120
813,17700
814,18015
815,18594
816,17997
817,17667
818,17187
819,17511
820,16782
821,18918
822,19368
823,17046
824,17607
825,17736
826,17289
827,17532
828,17796
829,18939
830,18180
831,18714
832,17910
833,17403
834,17481
835,18198
836,18294
837,17700
838,17298
839,18171
840,18207
841,18255
842,17805
843,16821
844,19662
845,19515
846,18024
847,17997
848,17952
849,18048
850,17838
851,18399
852,17985
853,17439
854,18048
855,18219
856,21558
857,18627
858,17370
859,17631
860,17787
861,17541
862,17625
863,19716
864,18435
865,18195
866,18765
867,18666
868,17577
869,17847
870,17073
871,17514
872,17700
873,17823
874,17610
875,17916
876,18003
877,18258
878,17265
879,17619
880,18615
881,18132
882,17529
883,17196
884,17955
885,20580
886,19305
887,19440
888,17904
889,17391
890,17244
891,18657
892,18129
893,18087
894,16845
895,18507
896,18129
897,17301
898,18681
899,18144
900,16857
901,19032
902,17535
903,18627
904,17832
905,18618
906,17265
907,17661
908,17088
909,19071
910,19224
911,17649
912,17556
913,18213
914,18144
915,17061
916,17778
917,17571
918,17763
919,17367
920,18075
921,17853
922,19116
923,19704
924,16944
925,19758
926,19443
927,17967
928,19857
929,17766
930,18450
931,18036
932,17436
933,17487
934,18729
935,17940
936,16863
937,16704
938,18561
939,17910
940,18402
941,17952
942,18915
943,17274
944,18636
945,18159
946,18249
947,18528
948,17499
949,19701
950,18825
951,17313
952,17718
953,17943
954,17448
955,17439
956,18831
957,18279
958,17829
959,18990
960,21459
961,18474
962,19212
963,17220
964,17532
965,17454
966,19776
967,20646
968,18105
969,18318
970,16944
971,19356
972,18618
973,17226
974,17631
975,18510
976,17643
977,17949
978,17412
979,17709
980,17976
981,17541
982,18888
983,17865
984,18579
985,17625
986,17382
987,17340
988,18084
989,18909
990,17799
991,17712
992,17430
993,17805
994,18684
995,18339
996,17370
997,17376
998,18387
999,17691
1000,17304
1001,18171
1002,17352
1003,17691
1004,19455
1005,18126
1006,20103
1007,21015
1008,18351
1009,17619
1010,18861
1011,19776
1012,17649
1013,17559
1014,18540
1015,17079
1016,18594
1017,20925
1018,19749
1019,19269
1020,18240
1021,18447
1022,18165
1023,17997
1024,18990
1025,18327
1026,17976
1027,17052
1028,17898
1029,16986
1030,18387
1031,18591
1032,17823
1033,17412
1034,18390
1035,18354
1036,18969
1037,19269
1038,18141
1039,17724
1040,17481
1041,17721
1042,17673
1043,16809
1044,19083
1045,17283
1046,20106
1047,20520
1048,17280
1049,17244
1050,17553
1051,18894
1052,17952
1053,18366
1054,18192
1055,18219
1056,16968
1057,17724
1058,17664
1059,17418
1060,18810
1061,17667
1062,18447
1063,17346
1064,17286
1065,17007
1066,18834
1067,17091
1068,17892
1069,18018
1070,17433
1071,17370
1072,18126
1073,18186
1074,17466
1075,17892
1076,17301
1077,17862
1078,17082
1079,18477
1080,17742
1081,17736
1082,17553
1083,18285
1084,18999
1085,18567
1086,17538
1087,19716
1088,19290
1089,18909
1090,17766
1091,17568
1092,17034
1093,19245
1094,17595
1095,19209
1096,18924
1097,17601
1098,18597
1099,17685
1100,17703
1101,19011
1102,17895
1103,17664
1104,18237
1105,19506
1106,17352
1107,17361
1108,19194
1109,17541
1110,16992
1111,17346
1112,17796
1113,17688
1114,18405
1115,17409
1116,19233
1117,17025
1118,18132
1119,17487
1120,17988
1121,17436
1122,17598
1123,17064
1124,19011
1125,17235
1126,16782
1127,20199
1128,19587
1129,17553
1130,17805
1131,17520
1132,18888
1133,18459
1134,17763
1135,17499
1136,17559
1137,17715
1138,17526
1139,17496
1140,17991
1141,17892
1142,18453
1143,17826
1144,17247
1145,19104
1146,18087
1147,18555
1148,18516
1149,17424
1150,18120
1151,17883
1152,17550
1153,18339
1154,17979
1155,17739
1156,18642
1157,17085
1158,17124
1159,17868
1160,18354
1161,17874
1162,17919
1163,16806
1164,17271
1165,17391
1166,17481
1167,18651
1168,19800
1169,18579
1170,18582
1171,18048
1172,17520
1173,17559
1174,17577
1175,17976
1176,16998
1177,18474
1178,18003
1179,17991
1180,17280
1181,17793
1182,17355
1183,18573
1184,17493
1185,17430
1186,17295
1187,17730
1188,17853
1189,17082
1190,17865
1191,17784
1192,17412
1193,17034
1194,18375
1195,18480
1196,17859
1197,18210
1198,17559
1199,17535
1200,17850
1201,17685
1202,18348
1203,16944
1204,17367
1205,18018
1206,19353
1207,18441
1208,18801
1209,19455
1210,17820
1211,18618
1212,18093
1213,18255
1214,17112
1215,17487
1216,17328
1217,18546
1218,18066
1219,17496
1220,19143
1221,18648
1222,18159
1223,18198
1224,17673
1225,17391
1226,17124
1227,19113
1228,17721
1229,18108
1230,17802
1231,17268
1232,18207
1233,17355
1234,17559
1235,18666
1236,17928
1237,17115
1238,18561
1239,18042
1240,18648
1241,18645
1242,16908
1243,18171
1244,17574
1245,18573
1246,17559
1247,16866
1248,17658
1249,19014
1250,18954
1251,16830
1252,18111
1253,17997
1254,17139
1255,17943
1256,17487
1257,16962
1258,17106
1259,18915
1260,18210
1261,17487
1262,18429
1263,17907
1264,17874
1265,17850
1266,17985
1267,18456
1268,17319
1269,17133
1270,17115
1271,17907
1272,17190
1273,18234
1274,17880
1275,17196
1276,17862
1277,17253
1278,17973
1279,17586
1280,17526
1281,18786
1282,17121
1283,17739
1284,17475
1285,18354
1286,17490
1287,17742
1288,17298
1289,19434
1290,21006
1291,18879
1292,16857
1293,18201
1294,17430
1295,18648
1296,17340
1297,17802
1298,17337
1299,17139
1300,17670
1301,16818
1302,17328
1303,17376
1304,17961
1305,17379
1306,16638
1307,18243
1308,17994
1309,17283
1310,17505
1311,17280
1312,17898
1313,18576
1314,18714
1315,17601
1316,19224
1317,18090
1318,18246
1319,18156
1320,18213
1321,17841
1322,18114
1323,18351
1324,17895
1325,17523
1326,17955
1327,18372
1328,17544
1329,20007
1330,19140
1331,19002
1332,18534
1333,17802
1334,16791
1335,18027
1336,18207
1337,17448
1338,19167
1339,18192
1340,18174
1341,18183
1342,17121
1343,17478
1344,17946
1345,17964
1346,17376
1347,17514
1348,18528
1349,18501
1350,17136
1351,18411
1352,17520
1353,17640
1354,19206
1355,17313
1356,18438
1357,17841
1358,18810
1359,17286
1360,18195
1361,17031
1362,17772
1363,17307
1364,18015
1365,17838
1366,18630
1367,18468
1368,17229
1369,17592
1370,19845
1371,20166
1372,17277
1373,17781
1374,17958
1375,18117
1376,17931
1377,17904
1378,17919
1379,17781
1380,17532
1381,17295
1382,18348
1383,17604
1384,18150
1385,17346
1386,16725
1387,18732
1388,18039
1389,18024
1390,18246
1391,18009
1392,17454
1393,17262
1394,18489
1395,17817
1396,17901
1397,17409
1398,18006
1399,17814
1400,18012
1401,17448
1402,17511
1403,17298
1404,17553
1405,17673
1406,18051
1407,18897
1408,18129
1409,17832
1410,19584
1411,20763
1412,17166
1413,17307
1414,17943
1415,17523
1416,18117
1417,17571
1418,17487
1419,18558
1420,18624
1421,18585
1422,17262
1423,17349
1424,17454
1425,17409
1426,18105
1427,17703
1428,17166
1429,18111
1430,18750
1431,17799
1432,17472
1433,17007
1434,18429
1435,17478
1436,17994
1437,17286
1438,18465
1439,18153
1440,16899
1441,17907
1442,17634
1443,17970
1444,17205
1445,16797
1446,18024
1447,19350
1448,17004
1449,16722
1450,17385
1451,19953
1452,20292
1453,18201
1454,17682
1455,17997
1456,18222
1457,18987
1458,16944
1459,18261
1460,17301
1461,17931
1462,20400
1463,16578
1464,17928
1465,17757
1466,16992
1467,18078
1468,17673
1469,17931
1470,17682
1471,16314
1472,17040
1473,18375
1474,17517
1475,17295
1476,17271
1477,18165
1478,18000
1479,17724
1480,18597
1481,18666
1482,17115
1483,18828
1484,18540
1485,18069
1486,17529
1487,18246
1488,18204
1489,17226
1490,17094
1491,17607
1492,20136
1493,19443
1494,17406
1495,18117
1496,17844
1497,17619
1498,17379
1499,17373
1500,20187
1501,16482
1502,18144
1503,17757
1504,17226
1505,19902
1506,17772
1507,18381
1508,17418
1509,17955
1510,18309
1511,18588
1512,18213
1513,18423
1514,17601
1515,18537
1516,16992
1517,17253
1518,17640
1519,18153
1520,17394
1521,18438
1522,18465
1523,16542
1524,17907
1525,18969
1526,17526
1527,18720
1528,17979
1529,19437
1530,20961
1531,19383
1532,17817
1533,18894
1534,17973
1535,17736
1536,17910
1537,18564
1538,17049
1539,17547
1540,16995
1541,17106
1542,17607
1543,17295
1544,17331
1545,17871
1546,17883
1547,18540
1548,17799
1549,18012
1550,17112
1551,18528
1552,18570
1553,16893
1554,17829
1555,17505
1556,17130
1557,18114
1558,18012
1559,18135
1560,17820
1561,16863
1562,17805
1563,17988
1564,17874
1565,18006
1566,17286
1567,17241
1568,17631
1569,18003
1570,17913
1571,17907
1572,17112
1573,19809
1574,20034
1575,17394
1576,17676
1577,19053
1578,18072
1579,17421
1580,18360
1581,18009
1582,17094
1583,17868
1584,17043
1585,17823
1586,17292
1587,18138
1588,18885
1589,17070
1590,17082
1591,18603
1592,17796
1593,17907
1594,18480
1595,17283
1596,17616
1597,17949
1598,18210
1599,17100
1600,18582
1601,17019
1602,18810
1603,18477
1604,18489
1605,18675
1606,17499
1607,18456
1608,17775
1609,18207
1610,18549
1611,18201
1612,17304
1613,20298
1614,19311
1615,18555
1616,17886
1617,17367
1618,16623
1619,17160
1620,17142
1621,18639
1622,17673
1623,17970
1624,19083
1625,18939
1626,18753
1627,18516
1628,16953
1629,19047
1630,16953
1631,18765
1632,17523
1633,17001
1634,16992
1635,18435
1636,17802
1637,17541
1638,17001
1639,18390
1640,17253
1641,16917
1642,17466
1643,18036
1644,17967
1645,18099
1646,17310
1647,18306
1648,18636
1649,17562
1650,18111
1651,18588
1652,18954
1653,19785
1654,19353
1655,17871
1656,18552
1657,17226
1658,17451
1659,17937
1660,19254
1661,17466
1662,17178
1663,17355
1664,18729
1665,17628
1666,18183
1667,17493
1668,20937
1669,17385
1670,17823
1671,17331
1672,19002
1673,18303
1674,17820
1675,18750
1676,19668
1677,18654
1678,18522
1679,19881
1680,17832
1681,17361
1682,17751
1683,17631
1684,17838
1685,17880
1686,18312
1687,17355
1688,18075
1689,18522
1690,18495
1691,18756
1692,17586
1693,18447
1694,20940
1695,20856
1696,18639
1697,17340
1698,17514
1699,18192
1700,17574
1701,17493
1702,17334
1703,17667
1704,19377
1705,18162
1706,17007
1707,18324
1708,17403
1709,18270
1710,17952
1711,18231
1712,19329
1713,18072
1714,17607
1715,18393
1716,17736
1717,16437
1718,17451
1719,18186
1720,17676
1721,16998
1722,18252
1723,18318
1724,17187
1725,22074
1726,17340
1727,18081
1728,17895
1729,18129
1730,18837
1731,17838
1732,17454
1733,17310
1734,19299
1735,20202
1736,18414
1737,17787
1738,17433
1739,19080
1740,17931
1741,18027
1742,17790
1743,17043
1744,17061
1745,18240
1746,18957
1747,17544
1748,17940
1749,18723
1750,18066
1751,18150
1752,18234
1753,17868
1754,17535
1755,17367
1756,17190
1757,17235
1758,18555
1759,17028
1760,17607
1761,17376
1762,17877
1763,18639
1764,17445
1765,18444
1766,17985
1767,17928
1768,18408
1769,17400
1770,16947
1771,17310
1772,18759
1773,17817
1774,17739
1775,20556
1776,19221
1777,18933
1778,18060
1779,18273
1780,17145
1781,17856
1782,17481
1783,18735
1784,16704
1785,17727
1786,18831
1787,17928
1788,23172
1789,17502
1790,17718
1791,18108
1792,16911
1793,17613
1794,18657
1795,17820
1796,18453
1797,19017
1798,17643
1799,17622
1800,17400
1801,17166
1802,18261
1803,17538
1804,17871
1805,17604
1806,18906
1807,17154
1808,18225
1809,17628
1810,19008
1811,17934
1812,19839
1813,17367
1814,17199
1815,19269
1816,20091
1817,16941
1818,17736
1819,17214
1820,18387
1821,19791
1822,18693
1823,17778
1824,17241
1825,19326
1826,17904
1827,18516
1828,17295
1829,18081
1830,17340
1831,18261
1832,17766
1833,19218
1834,17517
1835,18381
1836,18060
1837,17439
1838,18990
1839,17499
1840,17400
1841,17331
1842,17073
1843,18978
1844,17586
1845,18363
1846,17970
1847,19146
1848,17394
1849,18783
1850,17214
1851,18489
1852,17160
1853,19476
1854,17385
1855,20112
1856,19695
1857,18327
1858,17127
1859,17055
1860,17196
1861,17316
1862,18792
1863,18861
1864,19419
1865,17043
1866,16971
1867,17928
1868,17496
1869,17658
1870,18417
1871,17922
1872,18207
1873,17745
1874,19296
1875,17355
1876,17370
1877,18372
1878,17526
1879,17820
1880,18621
1881,17556
1882,18615
1883,17793
1884,17349
1885,18150
1886,17592
1887,18390
1888,18051
1889,18456
1890,18357
1891,17151
1892,19116
1893,18591
1894,17364
1895,18810
1896,21252
1897,19440
1898,18153
1899,17928
1900,18102
1901,17517
1902,17613
1903,18090
1904,17829
1905,17793
1906,17706
1907,17652
1908,17331
1909,17469
1910,18207
1911,18162
1912,17253
1913,19221
1914,16980
1915,17205
1916,18495
1917,18012
1918,17442
1919,17253
1920,18309
1921,18234
1922,18600
1923,18783
1924,18030
1925,17850
1926,18501
1927,17340
1928,19587
1929,18435
1930,18201
1931,18867
1932,18744
1933,18987
1934,18594
1935,17190
1936,18051
1937,19380
1938,20871
1939,17985
1940,20484
1941,17574
1942,17382
1943,18615
1944,19032
1945,17658
1946,17709
1947,16998
1948,17874
1949,18033
1950,18627
1951,19329
1952,17280
1953,18222
1954,17928
1955,18711
1956,18474
1957,17241
1958,21147
1959,17463
1960,17787
1961,17451
1962,19149
1963,18324
1964,18174
1965,19116
1966,19080
1967,17736
1968,18195
1969,18087
1970,18159
1971,17490
1972,17055
1973,17784
1974,18261
1975,18405
1976,18042
1977,21717
1978,19248
1979,17562
1980,19131
1981,18492
1982,17670
1983,18234
1984,17640
1985,19956
1986,17331
1987,18705
1988,18144
1989,17652
1990,17979
1991,18414
1992,18645
1993,17568
1994,18009
1995,18159
1996,18630
1997,17172
1998,17061
1999,18093
2000,17322
2001,18132
2002,17550
2003,18840
2004,18885
2005,18747
2006,17382
2007,17970
2008,19032
2009,18504
2010,18645
2011,17982
2012,18588
2013,19275
2014,17334
2015,16746
2016,17262
2017,19014
2018,19155
2019,17010
2020,17895
2021,17592
2022,17664
2023,17424
2024,18165
2025,18087
2026,16764
2027,18060
2028,17616
2029,18228
2030,18963
2031,18246
2032,19689
2033,17283
2034,17724
2035,18054
2036,18912
2037,18411
2038,17838
2039,18240
2040,17766
2041,19404
2042,18978
2043,17760
2044,19662
2045,17334
2046,18633
2047,17469
2048,19272
2049,17193
2050,17343
2051,18360
2052,18351
2053,18045
2054,17799
2055,17865
2056,17349
2057,19680
2058,19248
2059,17061
2060,17823
2061,17604
2062,18252
2063,17316
2064,17406
2065,17913
2066,17112
2067,18558
2068,17262
2069,17457
2070,17583
2071,17820
2072,18345
2073,18603
2074,17634
2075,18540
2076,18618
2077,19101
2078,16890
2079,17496
2080,17964
2081,17424
2082,18867
2083,17829
2084,17553
2085,17985
2086,17841
2087,17628
2088,18594
2089,18198
2090,17043
2091,17511
2092,17766
2093,17835
2094,17607
2095,19137
2096,18096
2097,18918
2098,20508
2099,20637
2100,17946
2101,16950
2102,17952
2103,19305
2104,18267
2105,17241
2106,18258
2107,17574
2108,17760
2109,17682
2110,17151
2111,17580
2112,19881
2113,17178
2114,18135
2115,18276
2116,18612
2117,18534
2118,17565
2119,17331
2120,17580
2121,17394
2122,17595
2123,17733
2124,18102
2125,17196
2126,18498
2127,17193
2128,17574
2129,18108
2130,17901
2131,18093
2132,17460
2133,18165
2134,17931
2135,16470
2136,17307
2137,17112
2138,17760
2139,19065
2140,19692
2141,17142
2142,19269
2143,17835
2144,18831
2145,18087
2146,21666
2147,17037
2148,17769
2149,17100
2150,18612
2151,17952
2152,16053
2153,17859
2154,18273
2155,17361
2156,16698
2157,18111
2158,18288
2159,17796
2160,18363
2161,18183
2162,17913
2163,17580
2164,17220
2165,17871
2166,18057
2167,19137
2168,17808
2169,17121
2170,18501
2171,18381
2172,17445
2173,17850
2174,17430
2175,17013
2176,18732
2177,19530
2178,18498
2179,21573
2180,20253
2181,17166
2182,18129
2183,19245
2184,16767
2185,18411
2186,17865
2187,19044
2188,17226
2189,18300
2190,17580
2191,17427
2192,17721
2193,18858
2194,18792
2195,18045
2196,18210
2197,19167
2198,18075
2199,17763
2200,17862
2201,23220
2202,17862
2203,22635
2204,17184
2205,17349
2206,19698
2207,17382
2208,18204
2209,18183
2210,19029
2211,18507
2212,17334
2213,18174
2214,17811
2215,17586
2216,17802
2217,18417
2218,18270
2219,19011
2220,21012
2221,18051
2222,17160
2223,18015
2224,18633
2225,18198
2226,19197
2227,17082
2228,18105
2229,18786
2230,17907
2231,19707
2232,18273
2233,18357
2234,17619
2235,18195
2236,18735
2237,21897
2238,18201
2239,17721
2240,19143
2241,17814
2242,17763
2243,18546
2244,19134
2245,17643
2246,18174
2247,17622
2248,18348
2249,17958
2250,17805
2251,19578
2252,18438
2253,18873
2254,18270
2255,16941
2256,18756
2257,17583
2258,17271
2259,19224
2260,19770
2261,18693
2262,17916
2263,17316
2264,18006
2265,18282
2266,17253
2267,19140
2268,17313
2269,17433
2270,17856
2271,18366
2272,17775
2273,17439
2274,18330
2275,17106
2276,17973
2277,18147
2278,17445
2279,19188
2280,17898
2281,17247
2282,17343
2283,18111
2284,17718
2285,17427
2286,17358
2287,18162
2288,18468
2289,18501
2290,16911
2291,16962
2292,17223
2293,17058
2294,18474
2295,17439
2296,17913
2297,18507
2298,17985
2299,19212
2300,19713
2301,19851
2302,19794
2303,17580
2304,17724
2305,18981
2306,17073
2307,17961
2308,19188
2309,17670
2310,21279
2311,16815
2312,18324
2313,18555
2314,18255
2315,17682
2316,17151
2317,17856
2318,17523
2319,17709
2320,17802
2321,18429
2322,19314
2323,16863
2324,17628
2325,18066
2326,17073
2327,17499
2328,17241
2329,17919
2330,17265
2331,17823
2332,17280
2333,18075
2334,17802
2335,18090
2336,17412
2337,17289
2338,17463
2339,17766
2340,19080
2341,19200
2342,17379
2343,18375
2344,17121
2345,18252
2346,17523
2347,17844
2348,18198
2349,18354
2350,18039
2351,17904
2352,17514
2353,18765
2354,17631
2355,17685
2356,17658
2357,17775
2358,18531
2359,18210
2360,17184
2361,17427
2362,17796
2363,18585
2364,16734
2365,19005
2366,18675
2367,17412
2368,18126
2369,17136
2370,17472
2371,17958
2372,17463
2373,17814
2374,17697
2375,17622
2376,17121
2377,17547
2378,18387
2379,18561
2380,19380
2381,19464
2382,19035
2383,18072
2384,17955
2385,17985
2386,16911
2387,18261
2388,16995
2389,17841
2390,18240
2391,18153
2392,17925
2393,17583
2394,17088
2395,18090
2396,18105
2397,18624
2398,17076
2399,19167
2400,17469
2401,17481
2402,17493
2403,18516
2404,17307
2405,17613
2406,17382
2407,18327
2408,17178
2409,17325
2410,17178
2411,16779
2412,17220
2413,17268
2414,18303
2415,17112
2416,17133
2417,18096
2418,17913
2419,18843
2420,17250
2421,19989
2422,19521
2423,19404
2424,17565
2425,17904
2426,17877
2427,17388
2428,17940
2429,17034
2430,18081
2431,16998
2432,17577
2433,18210
2434,16668
2435,17448
2436,17781
2437,18441
2438,17241
2439,18000
2440,18705
2441,17637
2442,17724
2443,18195
2444,18486
2445,18753
2446,17256
2447,17355
2448,17505
2449,17028
2450,17202
2451,17730
2452,17559
2453,17541
2454,17601
2455,18384
2456,17562
2457,17577
2458,17562
2459,19149
2460,18504
2461,18279
2462,20145
2463,20436
2464,17271
2465,18930
2466,18105
2467,17106
2468,18489
2469,17976
2470,16509
2471,18075
2472,18429
2473,17775
2474,22071
2475,17364
2476,17358
2477,17328
2478,17040
2479,17472
2480,17604
2481,18744
2482,17445
2483,18186
2484,17787
2485,17766
2486,16830
2487,17793
2488,17517
2489,17919
2490,17673
2491,17637
2492,17019
2493,17814
2494,17916
2495,17604
2496,17526
